customer_id,snapshot_date,dpd_bucket,outstanding_amount,income,region,product_type,contacts_last_7d,rpc_last_30d,promises_last_30d,payments_amount_last_30d,target_paid_30d
105693,2025-11-02,61-90,25534.74,86786.15,Moscow,installment,3,0,0,983.67,0
105834,2025-11-02,1-30,20641.99,,Moscow,micro_loan,1,0,0,3109.25,0
105887,2025-11-02,1-30,20138.38,73842.18,SPB,credit_card,1,1,0,892.5,0
106020,2025-11-02,61-90,47076.93,152360.8,Moscow,credit_card,2,0,0,0.0,0
106189,2025-11-02,31-60,78849.48,,Center,cash_loan,3,2,1,18564.2,0
106259,2025-11-02,90+,77695.27,102176.66,Siberia,credit_card,5,1,1,7221.13,0
106268,2025-11-02,1-30,26755.26,44148.54,Siberia,micro_loan,0,0,0,2976.54,0
106462,2025-11-02,90+,42523.28,104277.46,Moscow,credit_card,5,4,3,13217.56,1
106562,2025-11-02,90+,53464.34,59376.65,Center,cash_loan,6,3,2,9345.2,0
106588,2025-11-02,1-30,46926.44,56708.78,Center,installment,1,2,2,10951.52,0
106700,2025-11-02,1-30,47675.38,75561.54,SPB,credit_card,2,1,0,7490.2,1
106770,2025-11-02,90+,86300.21,102793.1,Moscow,cash_loan,4,0,0,0.0,1
100063,2025-11-03,31-60,136418.52,49710.39,South,cash_loan,2,0,0,755.82,1
100081,2025-11-03,61-90,227693.72,48476.55,South,cash_loan,6,2,1,27789.42,0
100121,2025-11-03,31-60,97885.68,,South,credit_card,2,1,0,0.0,0
100414,2025-11-03,90+,103166.48,37146.89,Siberia,installment,2,2,0,279.57,0
100558,2025-11-03,1-30,76110.9,47957.55,Moscow,cash_loan,0,1,0,0.0,0
100561,2025-11-03,31-60,29177.88,42886.17,Siberia,credit_card,2,2,2,7683.94,1
100661,2025-11-03,90+,93299.98,97045.43,Siberia,credit_card,6,3,0,5372.39,0
100681,2025-11-03,1-30,36732.73,117344.02,SPB,cash_loan,1,1,1,1860.56,1
100682,2025-11-03,1-30,18746.17,59176.67,Ural,cash_loan,3,1,2,3342.15,1
100859,2025-11-03,61-90,70532.96,154590.31,South,installment,4,4,4,28255.84,1
100864,2025-11-03,31-60,17788.73,56181.62,Center,micro_loan,3,1,0,384.8,0
100869,2025-11-03,61-90,189937.29,56531.87,Ural,cash_loan,6,2,1,30755.75,0
100950,2025-11-03,31-60,28688.76,113386.05,Siberia,micro_loan,3,2,1,5958.28,1
101145,2025-11-03,61-90,58088.9,36201.25,Center,cash_loan,7,2,0,9249.21,1
101383,2025-11-03,31-60,45613.44,58776.73,Center,cash_loan,0,0,0,0.0,0
101464,2025-11-03,61-90,170458.56,55405.36,Ural,installment,3,1,0,0.0,0
101890,2025-11-03,90+,239935.12,90316.13,Moscow,installment,2,1,0,0.0,0
101920,2025-11-03,1-30,26193.22,53680.67,South,installment,2,1,0,1389.83,0
102133,2025-11-03,31-60,81417.64,101666.51,Moscow,credit_card,4,1,0,4366.1,0
102205,2025-11-03,1-30,35113.21,70227.7,SPB,credit_card,0,0,0,0.0,0
102232,2025-11-03,61-90,15015.42,77033.78,Center,credit_card,1,0,0,239.27,0
102433,2025-11-03,31-60,83891.6,37495.19,Ural,cash_loan,1,0,1,5031.64,0
102524,2025-11-03,1-30,20534.41,55163.48,Moscow,installment,1,2,2,3065.2,0
102548,2025-11-03,61-90,73678.99,25336.62,Ural,cash_loan,2,1,0,5438.04,0
102783,2025-11-03,1-30,37536.57,82758.82,Moscow,cash_loan,0,1,0,1442.79,1
102867,2025-11-03,61-90,65317.88,82862.5,Center,cash_loan,2,1,1,12623.75,1
103042,2025-11-03,1-30,54856.71,34220.22,Center,micro_loan,0,0,0,0.0,0
103135,2025-11-03,1-30,51948.21,97010.01,Center,cash_loan,1,2,2,6334.59,1
103173,2025-11-03,31-60,25543.21,53804.98,Siberia,credit_card,2,0,0,331.81,0
103244,2025-11-03,61-90,22125.33,52499.34,SPB,credit_card,3,2,1,3783.19,0
103549,2025-11-03,61-90,52861.67,55169.29,South,credit_card,4,1,1,6597.29,1
103565,2025-11-03,1-30,88507.44,67284.34,South,installment,0,1,0,0.0,0
103717,2025-11-03,1-30,25631.42,113695.79,Moscow,installment,0,0,0,292.31,0
103844,2025-11-03,31-60,27964.11,24623.77,Center,cash_loan,4,2,2,0.0,1
104110,2025-11-03,1-30,66726.44,85629.49,Moscow,cash_loan,2,2,1,9035.32,1
104258,2025-11-03,1-30,41754.59,83974.18,SPB,credit_card,0,0,0,0.0,0
104561,2025-11-03,61-90,38059.42,73557.73,SPB,credit_card,3,3,0,386.65,0
104719,2025-11-03,1-30,56258.01,71049.77,Moscow,installment,1,1,0,1168.87,0
104842,2025-11-03,1-30,26749.28,32160.11,Moscow,credit_card,5,4,4,8644.03,1
105291,2025-11-03,1-30,46774.03,70954.45,Center,credit_card,0,0,0,0.0,1
105300,2025-11-03,31-60,37385.7,52180.81,SPB,credit_card,2,2,0,4336.66,0
105368,2025-11-03,1-30,11282.4,72734.36,Siberia,credit_card,0,0,0,1110.1,0
105392,2025-11-03,1-30,41346.58,100245.6,Center,cash_loan,5,4,4,10729.14,1
105518,2025-11-03,1-30,40057.22,69415.41,Moscow,cash_loan,4,2,1,734.47,1
105593,2025-11-03,1-30,20223.86,66745.41,South,installment,1,2,0,2363.17,0
105630,2025-11-03,90+,45325.87,52283.24,Center,installment,4,4,3,18494.73,1
105715,2025-11-03,61-90,13876.56,58765.82,Center,credit_card,1,0,0,0.0,0
105762,2025-11-03,31-60,40012.58,,Center,cash_loan,0,0,0,1445.4,0
105791,2025-11-03,90+,50307.15,59635.29,Moscow,installment,1,0,0,2434.31,0
105874,2025-11-03,1-30,20485.77,,Moscow,micro_loan,0,0,0,0.0,0
105910,2025-11-03,61-90,35393.22,57433.72,South,installment,1,2,2,4213.57,1
105926,2025-11-03,31-60,22710.41,64229.25,Moscow,installment,2,2,1,4554.76,1
106226,2025-11-03,1-30,18908.67,106530.56,Center,installment,0,0,0,809.24,0
106281,2025-11-03,1-30,63717.87,123703.74,Moscow,cash_loan,2,2,2,9832.24,1
106460,2025-11-03,31-60,55148.79,45311.59,South,credit_card,1,1,0,3382.37,0
100485,2025-11-04,61-90,90406.49,31070.35,South,credit_card,3,3,3,21228.14,0
100522,2025-11-04,1-30,33431.05,69333.67,Center,credit_card,1,1,1,2920.62,1
100642,2025-11-04,1-30,82344.8,57047.75,Siberia,credit_card,2,2,1,965.29,0
100669,2025-11-04,1-30,70518.41,83172.09,Moscow,cash_loan,1,0,0,6759.81,1
100676,2025-11-04,61-90,94243.78,30235.59,Siberia,micro_loan,2,1,0,7197.48,1
100862,2025-11-04,1-30,30251.47,68871.89,Moscow,credit_card,1,2,0,3059.24,1
100913,2025-11-04,1-30,41489.39,65973.27,Center,credit_card,1,0,0,0.0,0
100930,2025-11-04,31-60,38897.7,,Center,installment,1,1,0,2847.32,0
101187,2025-11-04,61-90,55006.59,54163.34,Moscow,cash_loan,1,0,0,4159.52,0
101526,2025-11-04,61-90,419060.02,56844.19,Center,cash_loan,1,0,0,18881.08,0
101623,2025-11-04,1-30,29431.99,85031.51,Moscow,micro_loan,2,2,0,2167.59,0
101644,2025-11-04,61-90,79659.5,46915.0,Center,credit_card,2,2,1,12144.45,1
101673,2025-11-04,1-30,38360.18,57272.49,Siberia,credit_card,1,1,2,6075.56,0
102074,2025-11-04,31-60,24946.17,,Ural,micro_loan,3,1,0,2166.28,1
102095,2025-11-04,1-30,43256.53,70650.89,Center,installment,1,1,1,5782.66,0
102100,2025-11-04,61-90,106788.07,52611.27,Center,installment,4,2,0,9439.3,1
102112,2025-11-04,1-30,46855.91,29705.14,Center,installment,6,3,1,8546.54,1
102271,2025-11-04,61-90,22291.63,96641.68,Center,credit_card,4,2,2,5886.73,1
102613,2025-11-04,90+,69343.46,74840.39,Center,cash_loan,1,0,0,4937.53,0
103161,2025-11-04,31-60,27310.05,90360.78,SPB,installment,1,2,0,2656.51,1
103171,2025-11-04,31-60,49316.76,63908.11,South,cash_loan,3,1,1,2972.22,0
103475,2025-11-04,1-30,29197.04,,SPB,installment,0,1,0,355.87,1
103785,2025-11-04,1-30,34006.94,61807.8,SPB,cash_loan,3,2,1,8364.26,1
103897,2025-11-04,31-60,94627.87,129764.13,Moscow,cash_loan,2,2,2,20513.72,0
103937,2025-11-04,31-60,84086.65,55854.99,South,cash_loan,0,0,0,0.0,0
104120,2025-11-04,1-30,32115.24,52284.21,South,credit_card,0,0,0,2106.65,0
104286,2025-11-04,61-90,34222.93,69506.28,Moscow,micro_loan,6,3,1,9046.21,0
104450,2025-11-04,61-90,31692.43,45917.45,South,micro_loan,2,2,0,2908.38,1
104645,2025-11-04,31-60,43042.45,98807.49,Center,installment,3,2,0,8952.6,1
104667,2025-11-04,1-30,42581.82,39213.29,Center,credit_card,5,5,4,13560.3,1
104798,2025-11-04,31-60,34223.44,59030.34,SPB,credit_card,2,2,0,5929.2,1
104808,2025-11-04,1-30,19015.18,92274.86,Moscow,credit_card,1,0,0,823.22,0
104919,2025-11-04,1-30,20338.75,32367.14,SPB,credit_card,0,0,0,1341.6,0
104967,2025-11-04,31-60,22591.64,100489.64,SPB,installment,1,1,1,2746.58,1
105358,2025-11-04,1-30,135567.79,101334.13,South,credit_card,1,2,3,19756.61,1
105366,2025-11-04,1-30,37307.23,34751.08,South,cash_loan,2,0,1,1062.26,0
105426,2025-11-04,1-30,41946.98,75508.94,Center,installment,2,2,2,6376.81,1
105491,2025-11-04,90+,53564.57,59406.2,South,cash_loan,4,2,1,11370.46,0
105734,2025-11-04,1-30,24656.87,58127.0,South,installment,2,1,0,270.3,1
105744,2025-11-04,31-60,38882.4,50304.33,Moscow,installment,2,1,0,1659.09,0
105761,2025-11-04,90+,63318.45,71671.35,Center,cash_loan,5,1,0,1761.72,0
106029,2025-11-04,90+,88209.21,36050.85,South,cash_loan,1,0,0,11027.56,0
106238,2025-11-04,1-30,23503.44,53381.54,Center,micro_loan,2,1,2,2141.01,0
106328,2025-11-04,31-60,158758.1,66875.97,Ural,cash_loan,2,2,2,29887.98,0
106396,2025-11-04,90+,41053.97,69221.34,Center,credit_card,3,2,1,7485.98,0
106437,2025-11-04,31-60,17044.58,,Moscow,credit_card,3,0,0,1027.24,0
106521,2025-11-04,31-60,72076.08,165526.82,Center,cash_loan,0,1,0,0.0,1
106651,2025-11-04,31-60,79037.25,117728.46,Moscow,cash_loan,2,1,0,1472.2,0
106715,2025-11-04,1-30,42993.27,53554.21,South,credit_card,0,0,0,0.0,1
106728,2025-11-04,31-60,22916.75,39597.24,South,credit_card,1,1,2,3133.39,1
100173,2025-11-05,1-30,51042.28,124261.67,Moscow,cash_loan,0,0,0,2099.82,1
100201,2025-11-05,31-60,41441.93,84369.63,SPB,micro_loan,2,1,0,5568.88,1
100583,2025-11-05,61-90,43568.92,93930.02,Center,installment,1,1,0,2362.9,0
100615,2025-11-05,1-30,19337.76,59714.88,SPB,micro_loan,3,2,0,3459.83,1
100717,2025-11-05,1-30,114769.96,99891.96,Ural,cash_loan,2,1,1,9574.36,0
100836,2025-11-05,1-30,123876.39,63792.27,Siberia,cash_loan,1,1,1,20954.49,1
100853,2025-11-05,61-90,30783.94,47491.32,Center,cash_loan,4,1,0,1247.1,0
100861,2025-11-05,1-30,56725.68,63299.25,Siberia,cash_loan,3,2,1,870.97,0
100968,2025-11-05,1-30,23331.3,56655.6,Center,cash_loan,2,2,0,0.0,1
101071,2025-11-05,90+,40460.31,,Moscow,cash_loan,4,0,0,0.0,0
101281,2025-11-05,90+,315131.42,47159.21,South,cash_loan,4,1,0,35359.57,0
101284,2025-11-05,31-60,44193.48,134946.7,Moscow,cash_loan,2,1,0,6207.59,0
101327,2025-11-05,61-90,20297.23,54963.58,Siberia,micro_loan,3,2,0,3691.31,1
101473,2025-11-05,61-90,31221.02,42984.52,South,credit_card,1,2,0,3347.61,0
101881,2025-11-05,31-60,31142.05,58232.05,Moscow,cash_loan,3,1,1,4789.24,0
101941,2025-11-05,61-90,39830.67,82652.74,South,cash_loan,1,1,1,4778.09,0
101977,2025-11-05,61-90,46516.9,36774.95,Siberia,credit_card,7,1,2,11408.65,1
102002,2025-11-05,61-90,57038.36,54854.46,Ural,installment,1,1,0,1596.79,0
102026,2025-11-05,61-90,65739.8,95553.04,South,micro_loan,0,0,0,2246.18,0
102084,2025-11-05,1-30,50118.65,39243.1,Ural,credit_card,0,0,0,0.0,0
102108,2025-11-05,1-30,13213.44,50204.22,Moscow,cash_loan,1,1,1,2161.62,1
102313,2025-11-05,31-60,17066.66,54177.97,South,installment,4,0,0,1296.8,0
102393,2025-11-05,61-90,65560.82,,Moscow,credit_card,2,1,1,11896.66,0
102397,2025-11-05,1-30,19834.19,35858.36,Ural,installment,0,1,1,1867.34,0
102431,2025-11-05,1-30,46949.85,87974.6,Siberia,cash_loan,1,1,0,6219.76,0
102518,2025-11-05,1-30,13107.06,98520.72,Moscow,credit_card,1,1,0,0.0,0
102588,2025-11-05,90+,41987.06,115714.05,Ural,installment,4,0,0,0.0,0
102887,2025-11-05,31-60,21567.21,141089.2,Moscow,credit_card,1,0,0,3123.13,1
102897,2025-11-05,61-90,68702.04,61686.24,Ural,cash_loan,2,1,0,3518.58,0
102964,2025-11-05,1-30,62851.21,36158.15,Center,credit_card,0,0,0,8032.42,0
103105,2025-11-05,61-90,47157.96,31503.12,Ural,cash_loan,1,2,1,12756.83,0
103375,2025-11-05,1-30,62429.75,62530.17,Center,cash_loan,1,1,1,1239.31,0
103378,2025-11-05,1-30,36317.1,47032.59,Moscow,cash_loan,5,1,0,3879.84,1
103618,2025-11-05,1-30,37280.2,124737.02,Moscow,micro_loan,2,0,0,2172.16,1
103905,2025-11-05,1-30,9090.92,,Center,micro_loan,1,0,0,0.0,0
103920,2025-11-05,1-30,55395.61,93406.94,Center,cash_loan,2,1,0,1722.93,0
103966,2025-11-05,1-30,10533.64,41541.83,South,credit_card,1,2,1,1757.15,0
103987,2025-11-05,1-30,12632.06,50102.37,SPB,micro_loan,1,1,0,311.25,0
104028,2025-11-05,31-60,21941.01,35138.5,Siberia,installment,1,2,1,2059.95,0
104153,2025-11-05,1-30,98426.67,115666.52,Moscow,cash_loan,2,1,0,0.0,1
104171,2025-11-05,61-90,45566.23,46660.67,Ural,installment,1,0,0,149.74,0
104222,2025-11-05,1-30,18621.79,104061.38,Center,micro_loan,2,2,3,2675.1,0
104223,2025-11-05,61-90,70452.96,52502.99,South,installment,3,2,0,0.0,1
104308,2025-11-05,61-90,28396.69,,South,cash_loan,3,1,1,3036.63,0
104484,2025-11-05,1-30,15325.75,65241.08,Ural,micro_loan,0,1,2,2517.69,0
104679,2025-11-05,61-90,81185.0,112318.4,Siberia,credit_card,3,0,0,4167.05,1
104869,2025-11-05,31-60,16012.32,44435.31,Moscow,credit_card,1,2,1,349.74,1
105013,2025-11-05,1-30,66894.94,59830.7,Center,cash_loan,0,0,0,2844.13,0
105418,2025-11-05,61-90,130539.9,,South,cash_loan,2,1,0,27203.65,0
105541,2025-11-05,31-60,22345.4,125396.71,Moscow,credit_card,2,1,1,723.33,0
105631,2025-11-05,1-30,72223.35,57058.04,Moscow,credit_card,1,1,1,12417.2,1
105653,2025-11-05,1-30,21974.02,39985.23,South,credit_card,1,1,1,1303.72,0
105697,2025-11-05,61-90,60406.99,101389.02,Siberia,cash_loan,1,1,1,10375.28,0
105917,2025-11-05,31-60,84486.7,47342.88,Center,credit_card,4,2,0,12768.98,0
105927,2025-11-05,31-60,31565.7,57822.33,South,installment,1,1,1,3592.74,0
105934,2025-11-05,1-30,149812.14,39329.88,Center,credit_card,4,2,2,9963.97,1
105970,2025-11-05,1-30,21999.4,72102.39,Center,cash_loan,0,1,0,2698.32,0
106166,2025-11-05,1-30,46621.8,63405.79,South,cash_loan,2,2,1,1386.98,1
106258,2025-11-05,1-30,33268.73,72086.19,Siberia,installment,0,0,0,0.0,1
100475,2025-11-06,61-90,26312.1,40053.76,Moscow,installment,4,2,0,3219.52,1
101039,2025-11-06,61-90,35688.57,79064.43,Center,credit_card,4,0,0,1347.33,0
101153,2025-11-06,61-90,24369.76,44176.1,Moscow,cash_loan,3,2,0,3414.66,0
101215,2025-11-06,90+,41420.56,129486.19,Moscow,credit_card,5,1,0,2887.9,0
101252,2025-11-06,1-30,19986.52,83568.39,Moscow,credit_card,2,1,0,315.16,0
101308,2025-11-06,61-90,25083.72,84689.52,Moscow,credit_card,5,1,0,2527.85,1
101387,2025-11-06,90+,73199.99,74774.07,Ural,credit_card,4,1,1,5865.74,0
101599,2025-11-06,1-30,52120.62,34429.01,Center,cash_loan,4,2,2,17340.86,1
101662,2025-11-06,1-30,32178.11,35028.32,Center,cash_loan,2,1,1,4100.03,1
101905,2025-11-06,90+,10383.29,53917.62,Moscow,micro_loan,4,2,0,1249.48,0
102040,2025-11-06,31-60,76266.43,38729.45,Moscow,credit_card,2,0,0,0.0,0
102053,2025-11-06,1-30,14036.03,54831.64,South,micro_loan,2,1,0,2857.81,1
102145,2025-11-06,31-60,59448.66,40835.17,Ural,cash_loan,1,0,0,0.0,0
102266,2025-11-06,1-30,55133.07,59741.75,Ural,cash_loan,1,0,0,763.51,0
102372,2025-11-06,61-90,92644.61,,Siberia,credit_card,3,1,1,13954.78,0
102446,2025-11-06,31-60,97540.55,76180.94,SPB,installment,1,1,0,0.0,0
102573,2025-11-06,31-60,62371.02,50545.74,South,cash_loan,3,0,0,0.0,1
102650,2025-11-06,61-90,85088.99,78367.34,Ural,installment,3,1,0,5169.23,0
102751,2025-11-06,31-60,138276.51,99743.59,Center,cash_loan,2,1,0,1752.25,0
102878,2025-11-06,31-60,125436.51,104675.9,Ural,installment,3,0,0,3393.88,0
103027,2025-11-06,1-30,45982.06,,South,installment,0,0,0,0.0,0
103114,2025-11-06,1-30,24896.84,74748.71,Moscow,credit_card,1,0,0,2668.53,0
103163,2025-11-06,1-30,31979.47,41881.38,Center,cash_loan,2,2,1,5231.72,1
103718,2025-11-06,1-30,38587.93,63596.23,South,installment,1,1,0,430.82,1
103812,2025-11-06,90+,28769.36,38099.92,Siberia,credit_card,5,4,4,9334.03,1
103883,2025-11-06,31-60,16580.97,,SPB,micro_loan,5,4,4,4712.19,0
104111,2025-11-06,1-30,37206.69,78894.46,SPB,credit_card,2,1,0,3856.69,0
104154,2025-11-06,1-30,42165.22,110327.46,Siberia,credit_card,4,4,4,18812.9,0
104351,2025-11-06,1-30,116717.65,,SPB,credit_card,3,3,2,31431.35,1
104409,2025-11-06,90+,104841.21,44858.98,Siberia,cash_loan,1,1,0,2891.95,0
104417,2025-11-06,31-60,67872.62,46272.59,Siberia,installment,8,3,2,19078.17,1
104589,2025-11-06,90+,35834.81,69046.25,SPB,installment,5,3,2,7110.44,0
104870,2025-11-06,31-60,44972.48,74763.11,Moscow,cash_loan,0,0,0,0.0,0
104925,2025-11-06,31-60,31254.7,49704.06,Siberia,credit_card,4,3,2,4471.95,0
104927,2025-11-06,1-30,34032.16,66654.48,Siberia,credit_card,2,2,0,4783.43,0
104994,2025-11-06,31-60,52248.75,25740.36,South,installment,3,1,0,8603.39,0
105207,2025-11-06,61-90,13468.39,48391.84,Ural,credit_card,2,2,3,3861.19,0
105377,2025-11-06,31-60,41119.19,55296.98,Center,credit_card,1,2,1,7600.77,0
105542,2025-11-06,61-90,26316.11,38115.93,Ural,credit_card,6,4,4,6516.21,1
105558,2025-11-06,1-30,14723.07,89530.2,Moscow,credit_card,1,0,1,267.69,0
105797,2025-11-06,1-30,44197.59,62510.73,Siberia,installment,1,1,1,7416.82,1
105886,2025-11-06,90+,55665.83,60388.65,Center,credit_card,5,2,1,15890.5,1
106199,2025-11-06,90+,53961.17,28569.5,Moscow,cash_loan,1,0,0,0.0,0
106208,2025-11-06,90+,30863.99,80674.05,South,installment,6,3,1,5915.06,1
106266,2025-11-06,31-60,96436.41,42068.47,Center,cash_loan,3,3,1,11800.33,1
106278,2025-11-06,61-90,49999.96,117834.9,Moscow,credit_card,2,1,1,1637.21,0
106302,2025-11-06,1-30,75317.23,71454.72,SPB,installment,3,2,0,7313.76,1
106314,2025-11-06,61-90,78850.97,48562.7,Center,cash_loan,3,0,0,3037.2,0
106322,2025-11-06,31-60,13497.47,41469.57,Ural,credit_card,1,0,0,0.0,0
106516,2025-11-06,1-30,58575.43,43744.68,Ural,installment,2,1,1,10239.14,0
106568,2025-11-06,31-60,48660.03,65794.91,South,credit_card,2,0,0,0.0,0
106613,2025-11-06,1-30,28272.04,39437.37,Siberia,credit_card,2,1,2,3952.76,1
106636,2025-11-06,1-30,42027.01,25051.99,South,cash_loan,0,0,0,4752.47,1
106786,2025-11-06,31-60,82095.43,37165.52,Siberia,credit_card,1,1,1,9306.23,0
100198,2025-11-07,61-90,54526.53,69683.93,SPB,micro_loan,1,0,0,0.0,0
100241,2025-11-07,1-30,36156.93,85993.47,SPB,credit_card,1,1,2,7154.18,1
100417,2025-11-07,31-60,36092.93,,Center,credit_card,2,2,1,7194.88,0
100491,2025-11-07,31-60,35148.72,41237.3,South,credit_card,3,1,0,1220.18,0
100581,2025-11-07,1-30,33240.83,60257.08,Moscow,credit_card,0,0,0,5035.42,1
100596,2025-11-07,90+,45577.51,113440.86,Center,cash_loan,2,0,0,1430.4,1
100865,2025-11-07,1-30,30994.69,94537.05,SPB,cash_loan,1,2,1,2870.94,0
100896,2025-11-07,31-60,48003.17,,Moscow,installment,1,1,0,477.0,0
101070,2025-11-07,31-60,30942.97,102368.49,Moscow,cash_loan,4,1,0,0.0,0
101123,2025-11-07,61-90,128726.81,35097.45,Ural,cash_loan,4,3,0,13171.83,0
101136,2025-11-07,1-30,57436.98,62505.52,Center,credit_card,0,1,2,12926.93,0
101371,2025-11-07,61-90,30385.46,65849.67,Center,installment,1,0,0,1414.76,0
101484,2025-11-07,31-60,13079.68,73512.93,Moscow,micro_loan,3,2,0,292.16,0
101697,2025-11-07,90+,56953.65,64997.93,Center,installment,3,2,0,3259.36,0
101907,2025-11-07,1-30,57500.22,,Siberia,credit_card,3,3,2,12164.44,1
101969,2025-11-07,1-30,22838.51,59129.68,SPB,installment,3,3,3,7627.48,1
102034,2025-11-07,1-30,58611.9,66822.05,Moscow,credit_card,1,1,1,10017.39,0
102041,2025-11-07,31-60,27837.71,75910.21,Moscow,installment,4,2,2,3426.34,1
102047,2025-11-07,31-60,48578.99,180778.77,Moscow,installment,1,0,0,1459.28,0
102057,2025-11-07,1-30,43422.89,161775.94,Moscow,cash_loan,1,1,2,7506.34,1
102062,2025-11-07,1-30,32093.31,110318.34,Moscow,credit_card,0,0,0,0.0,1
102285,2025-11-07,1-30,23420.54,88535.99,Siberia,credit_card,2,1,0,3915.69,1
102637,2025-11-07,1-30,11330.83,97454.04,Moscow,installment,1,1,1,1756.09,1
102673,2025-11-07,61-90,97930.54,73452.2,Center,credit_card,1,1,0,3335.35,0
102692,2025-11-07,31-60,22451.4,83799.65,Moscow,credit_card,2,3,3,4965.58,1
102735,2025-11-07,31-60,41990.35,48340.22,Moscow,installment,4,2,0,7308.79,0
102951,2025-11-07,1-30,35080.27,38902.44,Siberia,installment,4,3,1,4922.28,1
103078,2025-11-07,1-30,45102.3,71108.76,SPB,credit_card,2,3,2,11615.67,0
103100,2025-11-07,31-60,24393.06,63774.16,Ural,micro_loan,5,3,2,2641.73,0
103154,2025-11-07,31-60,28060.36,45022.7,Center,credit_card,0,0,0,0.0,0
103588,2025-11-07,31-60,64679.21,64508.72,Center,cash_loan,3,2,2,19700.54,1
103620,2025-11-07,61-90,39544.2,62608.5,Center,credit_card,3,1,0,0.0,1
103690,2025-11-07,31-60,65309.05,137013.48,Moscow,credit_card,3,1,0,8598.93,1
103827,2025-11-07,31-60,29960.89,135516.08,South,micro_loan,2,1,1,1374.78,0
103939,2025-11-07,1-30,43449.46,94380.98,Moscow,credit_card,1,2,1,5917.99,1
104015,2025-11-07,1-30,49308.11,43614.13,South,credit_card,2,1,1,5426.61,1
104070,2025-11-07,90+,31309.08,144241.96,Moscow,installment,4,0,0,0.0,0
104293,2025-11-07,31-60,51226.16,108996.27,Moscow,cash_loan,4,2,1,4384.92,1
104394,2025-11-07,90+,84010.39,155645.39,Moscow,cash_loan,0,0,0,0.0,0
104422,2025-11-07,31-60,22099.58,116387.42,Ural,credit_card,5,4,4,5543.13,1
104493,2025-11-07,1-30,145436.36,,South,cash_loan,2,1,0,1885.03,0
104573,2025-11-07,1-30,29130.04,37140.28,Ural,installment,0,0,0,0.0,1
104777,2025-11-07,61-90,65131.76,104198.69,Center,cash_loan,1,1,1,6994.34,0
104938,2025-11-07,1-30,102653.09,68732.53,Moscow,cash_loan,0,0,0,2073.93,0
105111,2025-11-07,1-30,79287.21,99537.16,Ural,cash_loan,1,1,1,8608.56,1
105262,2025-11-07,31-60,42633.46,51406.84,Ural,credit_card,2,2,0,2545.54,1
105616,2025-11-07,1-30,92588.96,49096.56,Moscow,credit_card,2,1,0,7923.37,1
105752,2025-11-07,1-30,34703.21,68973.98,South,micro_loan,3,3,2,5552.95,0
105889,2025-11-07,1-30,32927.16,61269.9,Center,installment,0,0,0,708.15,1
105943,2025-11-07,61-90,44597.4,58719.87,Center,installment,4,1,0,4677.67,0
106063,2025-11-07,90+,35883.17,91834.74,Moscow,installment,2,2,1,2561.14,0
106106,2025-11-07,31-60,19315.15,42827.5,Center,credit_card,1,0,0,186.13,0
106197,2025-11-07,31-60,38620.7,44779.17,South,cash_loan,4,2,1,4485.8,1
106473,2025-11-07,31-60,68236.97,82270.66,Moscow,cash_loan,4,2,1,14114.73,1
100078,2025-11-08,31-60,73326.79,65663.2,Ural,installment,2,2,1,12317.76,1
100342,2025-11-08,90+,64517.41,56725.82,Center,cash_loan,4,4,2,19936.68,0
100401,2025-11-08,61-90,34805.34,84831.8,SPB,cash_loan,3,0,0,1523.39,1
100407,2025-11-08,1-30,9239.55,107468.09,Moscow,credit_card,3,1,0,463.6,0
100448,2025-11-08,1-30,57738.62,74497.46,Moscow,cash_loan,4,3,3,18049.93,1
100517,2025-11-08,31-60,34277.02,117321.87,Moscow,credit_card,2,0,0,0.0,0
100541,2025-11-08,1-30,36613.51,79053.75,SPB,credit_card,0,0,0,2410.93,0
100559,2025-11-08,1-30,39152.74,58201.59,Siberia,installment,1,0,0,1875.26,0
101133,2025-11-08,1-30,55489.31,75832.28,South,credit_card,2,2,2,11704.5,1
101146,2025-11-08,31-60,32048.78,68458.72,Center,installment,4,2,1,2437.95,0
101164,2025-11-08,1-30,11866.84,60606.47,Moscow,credit_card,2,0,0,196.79,1
101171,2025-11-08,1-30,85006.52,100497.68,Moscow,cash_loan,0,0,0,1285.91,0
101268,2025-11-08,1-30,47729.78,41423.64,Ural,cash_loan,0,1,0,4429.68,1
101342,2025-11-08,31-60,14398.93,92712.59,SPB,credit_card,1,0,0,1296.81,0
101456,2025-11-08,31-60,23626.57,88431.17,Center,installment,2,1,0,568.83,1
101512,2025-11-08,1-30,52467.02,47809.88,Center,credit_card,0,1,2,12987.05,1
101537,2025-11-08,1-30,37067.57,59841.04,SPB,credit_card,2,1,1,3047.99,0
101703,2025-11-08,1-30,33734.12,,Ural,micro_loan,1,1,1,3957.89,0
102060,2025-11-08,90+,65365.66,50034.3,Center,cash_loan,1,1,0,6469.51,0
102211,2025-11-08,90+,61093.95,102421.99,Ural,installment,2,0,0,0.0,0
102284,2025-11-08,31-60,39560.3,33621.38,South,installment,1,0,0,0.0,0
102476,2025-11-08,1-30,108405.34,112562.94,Moscow,cash_loan,1,0,1,12002.12,1
102634,2025-11-08,1-30,71637.9,70958.26,Moscow,credit_card,1,0,0,2838.05,0
102858,2025-11-08,1-30,34900.18,,Moscow,cash_loan,2,2,0,4471.5,1
