customer_id,snapshot_date,score,target_paid_30d,recovered_amount_30d,dpd_bucket,region,current_contact_flg
201339,2026-02-06,0.318914,1,15455.77,1-30,Center,0
201340,2026-02-06,0.104284,0,0.0,31-60,South,1
201357,2026-02-06,0.655917,0,0.0,1-30,Center,0
201401,2026-02-06,0.158548,0,0.0,31-60,Center,0
201421,2026-02-06,0.177288,0,0.0,90+,Moscow,0
201433,2026-02-06,0.024295,0,0.0,61-90,Center,0
201475,2026-02-06,0.228117,1,14313.2,90+,Moscow,1
201498,2026-02-06,0.431803,1,6066.1,1-30,SPB,0
201534,2026-02-06,0.101219,0,0.0,61-90,SPB,0
201697,2026-02-06,0.296736,1,31379.95,31-60,South,0
201713,2026-02-06,0.056026,0,0.0,1-30,Center,0
201779,2026-02-06,0.277682,0,0.0,90+,Siberia,1
201792,2026-02-06,0.657774,1,32104.22,90+,Ural,1
201850,2026-02-06,0.257974,1,21935.9,90+,Siberia,1
201864,2026-02-06,0.131811,0,0.0,31-60,Center,0
201869,2026-02-06,0.254404,0,0.0,31-60,Center,1
201877,2026-02-06,0.228789,1,39077.78,90+,Moscow,1
201889,2026-02-06,0.128144,1,18570.78,31-60,Moscow,1
201937,2026-02-06,0.130579,0,0.0,31-60,Center,0
202022,2026-02-06,0.735605,1,6287.41,31-60,Moscow,0
202023,2026-02-06,0.110923,1,10237.4,1-30,Siberia,0
202040,2026-02-06,0.026486,0,0.0,90+,Ural,1
202093,2026-02-06,0.139421,0,0.0,1-30,Ural,0
202097,2026-02-06,0.116487,0,0.0,31-60,Center,0
202100,2026-02-06,0.796388,1,29834.98,1-30,SPB,0
202158,2026-02-06,0.518845,0,0.0,1-30,Moscow,0
202200,2026-02-06,0.232295,1,4027.0,1-30,Moscow,0
202210,2026-02-06,0.706549,0,0.0,31-60,Moscow,0
202305,2026-02-06,0.115824,0,0.0,90+,Siberia,1
202329,2026-02-06,0.849516,1,16705.72,31-60,Moscow,0
202341,2026-02-06,0.132389,1,13571.66,61-90,Siberia,0
202386,2026-02-06,0.165838,0,0.0,31-60,Ural,0
202392,2026-02-06,0.141534,0,0.0,1-30,Siberia,0
200047,2026-02-07,0.436874,1,20106.35,61-90,Siberia,0
200060,2026-02-07,0.094016,1,8439.05,31-60,Siberia,0
200126,2026-02-07,0.779771,0,0.0,31-60,SPB,0
200135,2026-02-07,0.058871,0,0.0,61-90,Center,0
200162,2026-02-07,0.121439,1,11246.92,90+,Center,1
200181,2026-02-07,0.232516,0,0.0,31-60,South,0
200184,2026-02-07,0.219759,0,0.0,1-30,Moscow,0
200198,2026-02-07,0.784177,1,22266.77,31-60,Center,0
200227,2026-02-07,0.400746,1,3704.02,1-30,Siberia,0
200229,2026-02-07,0.046073,0,0.0,90+,SPB,1
200236,2026-02-07,0.088354,1,7984.31,31-60,Siberia,0
200241,2026-02-07,0.59915,1,15133.26,31-60,South,0
200248,2026-02-07,0.366905,0,0.0,31-60,SPB,1
200269,2026-02-07,0.099193,0,0.0,31-60,Moscow,1
200292,2026-02-07,0.587303,0,0.0,1-30,Ural,0
200299,2026-02-07,0.70296,1,6297.2,1-30,Siberia,0
200315,2026-02-07,0.571979,1,46784.92,31-60,South,1
200321,2026-02-07,0.061772,0,0.0,31-60,Center,0
200337,2026-02-07,0.793517,1,10745.2,61-90,SPB,0
200353,2026-02-07,0.577996,1,11067.39,31-60,Ural,0
200374,2026-02-07,0.020001,0,0.0,90+,Moscow,1
200422,2026-02-07,0.235261,0,0.0,1-30,Moscow,0
200437,2026-02-07,0.382716,1,5077.62,90+,South,0
200479,2026-02-07,0.029317,0,0.0,90+,Ural,1
200500,2026-02-07,0.1625,0,0.0,90+,Siberia,1
200503,2026-02-07,0.70001,1,13759.0,31-60,Center,0
200504,2026-02-07,0.114682,0,0.0,1-30,Center,0
200516,2026-02-07,0.15787,0,0.0,31-60,South,0
200553,2026-02-07,0.042008,0,0.0,31-60,Center,0
200557,2026-02-07,0.763117,1,5124.56,31-60,Ural,0
200569,2026-02-07,0.526254,0,0.0,90+,Siberia,1
200593,2026-02-07,0.0474,0,0.0,61-90,SPB,0
200611,2026-02-07,0.051926,0,0.0,61-90,South,0
200620,2026-02-07,0.186513,0,0.0,61-90,Ural,0
200732,2026-02-07,0.098701,1,1267.29,31-60,Center,0
200744,2026-02-07,0.346327,1,3717.99,1-30,South,0
200747,2026-02-07,0.043594,1,23759.04,90+,SPB,1
200748,2026-02-07,0.057638,0,0.0,61-90,Moscow,0
200776,2026-02-07,0.594954,1,23960.18,90+,Center,1
200787,2026-02-07,0.334815,0,0.0,1-30,Center,0
200832,2026-02-07,0.006595,0,0.0,90+,SPB,1
200892,2026-02-07,0.153846,0,0.0,31-60,SPB,0
200920,2026-02-07,0.612479,0,0.0,1-30,Siberia,0
200933,2026-02-07,0.090756,0,0.0,90+,South,1
200950,2026-02-07,0.12741,0,0.0,90+,Ural,1
201045,2026-02-07,0.207722,0,0.0,1-30,South,0
201126,2026-02-07,0.166401,0,0.0,1-30,Ural,0
201166,2026-02-07,0.085119,0,0.0,31-60,Ural,0
201193,2026-02-07,0.602207,0,0.0,1-30,South,0
201278,2026-02-07,0.378535,1,48927.39,61-90,Center,1
201283,2026-02-07,0.925998,1,24047.37,1-30,SPB,0
201331,2026-02-07,0.212225,0,0.0,61-90,Siberia,0
201338,2026-02-07,0.071029,0,0.0,61-90,Siberia,0
201345,2026-02-07,0.141761,0,0.0,61-90,South,1
201364,2026-02-07,0.590482,0,0.0,1-30,South,0
201370,2026-02-07,0.06621,0,0.0,61-90,SPB,1
201374,2026-02-07,0.773437,0,0.0,1-30,SPB,0
201506,2026-02-07,0.835924,0,0.0,31-60,Siberia,0
201548,2026-02-07,0.323985,0,0.0,61-90,SPB,0
201600,2026-02-07,0.492564,0,0.0,31-60,Center,0
201608,2026-02-07,0.4441,1,10167.78,90+,Moscow,0
201632,2026-02-07,0.60375,1,36940.73,31-60,South,0
201646,2026-02-07,0.089975,1,5951.78,90+,South,1
201656,2026-02-07,0.041544,0,0.0,61-90,Moscow,0
201675,2026-02-07,0.765154,0,0.0,1-30,Moscow,0
201690,2026-02-07,0.588543,0,0.0,61-90,Ural,0
201711,2026-02-07,0.251085,0,0.0,1-30,Center,0
201753,2026-02-07,0.302111,1,7391.48,1-30,Siberia,0
201776,2026-02-07,0.680304,1,17387.97,31-60,Moscow,0
201790,2026-02-07,0.123282,1,6834.02,61-90,Ural,0
201813,2026-02-07,0.874744,1,21641.46,31-60,Moscow,0
201814,2026-02-07,0.036872,0,0.0,90+,Center,1
201834,2026-02-07,0.234294,0,0.0,31-60,Moscow,0
201852,2026-02-07,0.137829,0,0.0,31-60,Center,0
201893,2026-02-07,0.352517,0,0.0,31-60,Siberia,0
201916,2026-02-07,0.136964,0,0.0,31-60,South,0
201936,2026-02-07,0.767984,1,22108.66,1-30,Moscow,0
201944,2026-02-07,0.545419,0,0.0,90+,Ural,0
201956,2026-02-07,0.774452,0,0.0,1-30,Center,0
201978,2026-02-07,0.345045,0,0.0,1-30,Siberia,0
201993,2026-02-07,0.348778,0,0.0,1-30,Siberia,0
202012,2026-02-07,0.028162,0,0.0,90+,Siberia,1
202030,2026-02-07,0.280259,0,0.0,61-90,Ural,1
202092,2026-02-07,0.768551,1,11928.21,1-30,Ural,0
202115,2026-02-07,0.744215,0,0.0,31-60,Moscow,0
202141,2026-02-07,0.450342,1,16114.94,1-30,Moscow,0
202150,2026-02-07,0.432115,1,2422.97,1-30,Moscow,0
202166,2026-02-07,0.393297,0,0.0,61-90,Siberia,0
202172,2026-02-07,0.499791,0,0.0,31-60,Siberia,0
202182,2026-02-07,0.235265,0,0.0,31-60,Moscow,0
202234,2026-02-07,0.133359,1,23728.46,90+,SPB,1
202246,2026-02-07,0.219017,1,22298.24,31-60,SPB,0
202323,2026-02-07,0.744988,1,25788.63,31-60,Moscow,0
202326,2026-02-07,0.442035,0,0.0,61-90,South,0
202349,2026-02-07,0.62324,0,0.0,1-30,SPB,0
202394,2026-02-07,0.172331,0,0.0,1-30,Center,0
200000,2026-02-08,0.455782,1,16880.68,31-60,South,0
200016,2026-02-08,0.170652,0,0.0,1-30,South,0
200020,2026-02-08,0.159553,0,0.0,90+,Siberia,1
200057,2026-02-08,0.298224,1,22356.01,90+,Siberia,1
200085,2026-02-08,0.316201,0,0.0,1-30,Center,0
200130,2026-02-08,0.813016,0,0.0,31-60,Moscow,0
200157,2026-02-08,0.437061,0,0.0,1-30,Ural,0
200170,2026-02-08,0.380686,0,0.0,90+,Moscow,1
200178,2026-02-08,0.674175,0,0.0,31-60,Moscow,0
200188,2026-02-08,0.116652,0,0.0,61-90,Moscow,1
200193,2026-02-08,0.380609,0,0.0,1-30,Ural,0
200194,2026-02-08,0.156129,0,0.0,31-60,Siberia,0
200234,2026-02-08,0.163529,1,21068.94,61-90,Center,1
200352,2026-02-08,0.142377,1,5972.53,31-60,Center,0
200364,2026-02-08,0.207653,0,0.0,31-60,Center,0
200368,2026-02-08,0.20584,0,0.0,61-90,Ural,1
200375,2026-02-08,0.606727,0,0.0,31-60,Moscow,0
200390,2026-02-08,0.547902,1,6819.37,31-60,SPB,0
200391,2026-02-08,0.080168,0,0.0,61-90,Ural,0
200398,2026-02-08,0.668037,0,0.0,1-30,Siberia,0
200428,2026-02-08,0.281989,0,0.0,61-90,Moscow,0
200461,2026-02-08,0.081355,0,0.0,90+,Siberia,1
200496,2026-02-08,0.1899,0,0.0,1-30,Center,0
200514,2026-02-08,0.174872,0,0.0,90+,Siberia,1
200577,2026-02-08,0.17427,0,0.0,31-60,Siberia,0
200583,2026-02-08,0.375953,0,0.0,31-60,South,0
200608,2026-02-08,0.045108,0,0.0,90+,SPB,1
200627,2026-02-08,0.069603,0,0.0,90+,Ural,1
200673,2026-02-08,0.019056,0,0.0,90+,Siberia,1
200697,2026-02-08,0.867218,1,12350.03,31-60,Ural,0
200753,2026-02-08,0.050281,0,0.0,61-90,Moscow,1
200757,2026-02-08,0.130331,1,5791.57,90+,Ural,0
200761,2026-02-08,0.792445,1,7790.78,31-60,South,0
200766,2026-02-08,0.080926,1,9656.0,1-30,Center,0
200767,2026-02-08,0.315751,0,0.0,61-90,SPB,0
200790,2026-02-08,0.111954,1,8248.95,61-90,South,0
200886,2026-02-08,0.340327,1,22916.03,1-30,SPB,0
200932,2026-02-08,0.487555,1,11001.29,1-30,Siberia,0
200992,2026-02-08,0.288849,0,0.0,31-60,SPB,0
200994,2026-02-08,0.302113,0,0.0,1-30,Siberia,0
201017,2026-02-08,0.159109,0,0.0,61-90,Moscow,1
201035,2026-02-08,0.267689,0,0.0,61-90,Ural,0
201050,2026-02-08,0.287897,0,0.0,31-60,South,0
201070,2026-02-08,0.150984,1,11578.17,61-90,Ural,1
201092,2026-02-08,0.145632,0,0.0,61-90,Center,1
201152,2026-02-08,0.198669,0,0.0,90+,South,1
201181,2026-02-08,0.078246,0,0.0,90+,Moscow,0
201212,2026-02-08,0.717105,1,30200.21,1-30,Center,1
201241,2026-02-08,0.18865,0,0.0,90+,Center,1
201268,2026-02-08,0.428135,1,4655.96,1-30,Siberia,0
201275,2026-02-08,0.458708,0,0.0,1-30,Siberia,0
201276,2026-02-08,0.359465,0,0.0,90+,SPB,1
201280,2026-02-08,0.149303,0,0.0,61-90,Siberia,0
201325,2026-02-08,0.388776,1,5058.28,1-30,Siberia,0
201329,2026-02-08,0.403653,0,0.0,31-60,Moscow,0
201360,2026-02-08,0.010563,0,0.0,90+,Siberia,1
201390,2026-02-08,0.600473,1,17056.48,1-30,Center,0
201397,2026-02-08,0.606915,0,0.0,1-30,Siberia,0
201415,2026-02-08,0.683003,1,15199.89,1-30,South,0
201457,2026-02-08,0.289716,0,0.0,1-30,Moscow,0
201460,2026-02-08,0.157763,0,0.0,61-90,Siberia,0
201478,2026-02-08,0.724161,1,13328.24,1-30,SPB,0
201507,2026-02-08,0.23314,1,11947.7,61-90,Ural,0
201519,2026-02-08,0.025045,0,0.0,61-90,SPB,1
201552,2026-02-08,0.758777,0,0.0,1-30,Siberia,0
201576,2026-02-08,0.68886,1,14992.95,90+,SPB,1
201590,2026-02-08,0.641651,1,12139.01,31-60,South,0
201679,2026-02-08,0.469639,0,0.0,1-30,Siberia,0
201685,2026-02-08,0.512987,1,24334.79,61-90,Siberia,0
201693,2026-02-08,0.091917,0,0.0,61-90,Ural,1
201704,2026-02-08,0.693169,1,26190.4,1-30,SPB,0
201729,2026-02-08,0.348084,0,0.0,61-90,Center,0
201773,2026-02-08,0.33946,0,0.0,1-30,Center,0
201817,2026-02-08,0.936045,1,12569.84,1-30,Siberia,0
201866,2026-02-08,0.887706,1,30733.41,31-60,Center,0
201872,2026-02-08,0.023934,0,0.0,90+,South,1
201909,2026-02-08,0.067471,0,0.0,90+,Siberia,1
201911,2026-02-08,0.248025,0,0.0,1-30,SPB,0
201920,2026-02-08,0.528413,0,0.0,1-30,Center,0
201951,2026-02-08,0.582985,1,8619.48,1-30,Moscow,0
201976,2026-02-08,0.128078,0,0.0,31-60,South,0
202000,2026-02-08,0.209991,0,0.0,1-30,Ural,0
202044,2026-02-08,0.04108,0,0.0,90+,Siberia,1
202045,2026-02-08,0.452648,1,11619.07,61-90,Center,1
202046,2026-02-08,0.879876,1,13172.31,31-60,Moscow,0
202138,2026-02-08,0.124548,0,0.0,1-30,Siberia,0
202165,2026-02-08,0.661983,0,0.0,1-30,South,0
202170,2026-02-08,0.390178,1,22271.07,61-90,Moscow,1
202179,2026-02-08,0.223669,1,1622.06,1-30,South,0
202188,2026-02-08,0.223687,1,23591.44,31-60,SPB,0
202285,2026-02-08,0.329398,1,9038.35,61-90,Moscow,0
202342,2026-02-08,0.490103,0,0.0,90+,SPB,0
202375,2026-02-08,0.237875,0,0.0,31-60,Siberia,0
200011,2026-02-09,0.213586,0,0.0,90+,Moscow,1
200049,2026-02-09,0.330634,0,0.0,61-90,Ural,1
200056,2026-02-09,0.042273,0,0.0,90+,SPB,1
200061,2026-02-09,0.63833,0,0.0,1-30,Center,0
200068,2026-02-09,0.041409,0,0.0,61-90,Center,1
200087,2026-02-09,0.716292,1,13632.18,31-60,Siberia,0
200129,2026-02-09,0.951058,1,8301.75,1-30,Moscow,0
200153,2026-02-09,0.309166,1,24543.13,31-60,Moscow,1
200161,2026-02-09,0.239624,1,9382.94,61-90,SPB,0
200185,2026-02-09,0.961224,1,10069.11,1-30,South,0
200245,2026-02-09,0.333068,0,0.0,1-30,Center,0
200278,2026-02-09,0.125443,0,0.0,1-30,Ural,0
200310,2026-02-09,0.211143,1,18283.43,90+,South,1
200329,2026-02-09,0.234994,0,0.0,31-60,Siberia,0
200333,2026-02-09,0.136202,0,0.0,90+,Moscow,1
200334,2026-02-09,0.165045,0,0.0,31-60,South,1
200355,2026-02-09,0.030621,0,0.0,61-90,Ural,0
200358,2026-02-09,0.19298,0,0.0,31-60,Moscow,0
200371,2026-02-09,0.471565,0,0.0,61-90,Moscow,1
200386,2026-02-09,0.10168,0,0.0,61-90,Center,1
200419,2026-02-09,0.007277,0,0.0,90+,Moscow,1
200458,2026-02-09,0.049022,0,0.0,90+,SPB,1
200464,2026-02-09,0.24998,0,0.0,1-30,Siberia,0
200480,2026-02-09,0.046338,0,0.0,31-60,SPB,0
200489,2026-02-09,0.319234,0,0.0,1-30,South,0
200531,2026-02-09,0.157845,0,0.0,61-90,South,1
200536,2026-02-09,0.094464,0,0.0,61-90,SPB,1
200548,2026-02-09,0.292115,0,0.0,1-30,Moscow,0
200592,2026-02-09,0.12392,1,5504.5,31-60,Center,0
200598,2026-02-09,0.034598,1,900.03,90+,Siberia,0
200603,2026-02-09,0.395447,0,0.0,31-60,Ural,0
200612,2026-02-09,0.024171,0,0.0,90+,SPB,1
200639,2026-02-09,0.201199,0,0.0,61-90,Ural,0
200644,2026-02-09,0.17508,0,0.0,61-90,Ural,0
200716,2026-02-09,0.109335,0,0.0,61-90,Moscow,1
200718,2026-02-09,0.078821,0,0.0,61-90,Siberia,1
200821,2026-02-09,0.198995,1,7092.01,31-60,Moscow,0
200841,2026-02-09,0.129962,0,0.0,31-60,Siberia,0
200856,2026-02-09,0.219911,0,0.0,90+,Moscow,0
200874,2026-02-09,0.09457,0,0.0,90+,Moscow,1
200881,2026-02-09,0.950896,1,16446.69,1-30,South,0
200897,2026-02-09,0.191491,0,0.0,61-90,South,0
200902,2026-02-09,0.102981,1,45010.94,61-90,Siberia,1
200940,2026-02-09,0.136396,0,0.0,90+,Moscow,1
200974,2026-02-09,0.146032,1,2647.69,31-60,Siberia,0
200985,2026-02-09,0.207022,0,0.0,31-60,Siberia,1
200993,2026-02-09,0.245525,0,0.0,1-30,Center,0
201056,2026-02-09,0.163523,0,0.0,1-30,Moscow,0
201068,2026-02-09,0.337739,1,34376.23,90+,Ural,1
201136,2026-02-09,0.348446,0,0.0,1-30,Moscow,0
201140,2026-02-09,0.749525,0,0.0,1-30,SPB,0
201143,2026-02-09,0.041653,0,0.0,31-60,SPB,1
201184,2026-02-09,0.056427,0,0.0,61-90,South,0
201187,2026-02-09,0.089954,0,0.0,90+,SPB,1
201231,2026-02-09,0.406579,1,7809.06,1-30,Moscow,0
201247,2026-02-09,0.767879,1,17096.55,61-90,SPB,0
201256,2026-02-09,0.040365,0,0.0,61-90,Ural,1
201284,2026-02-09,0.362256,0,0.0,1-30,South,0
201303,2026-02-09,0.066938,0,0.0,90+,Center,1
201313,2026-02-09,0.444367,0,0.0,1-30,Moscow,0
201366,2026-02-09,0.393365,0,0.0,1-30,Siberia,0
201438,2026-02-09,0.09335,0,0.0,1-30,South,0
201464,2026-02-09,0.220088,1,12043.78,1-30,Center,0
201496,2026-02-09,0.135973,1,26650.06,90+,SPB,1
201518,2026-02-09,0.882344,1,7456.41,61-90,Center,0
201554,2026-02-09,0.036058,0,0.0,1-30,Center,0
201577,2026-02-09,0.150701,0,0.0,1-30,SPB,0
201638,2026-02-09,0.225259,1,5218.87,1-30,South,0
201644,2026-02-09,0.267984,1,18879.59,1-30,Center,0
201668,2026-02-09,0.295591,0,0.0,1-30,Moscow,0
201684,2026-02-09,0.527397,1,27866.25,61-90,Moscow,0
201742,2026-02-09,0.052211,0,0.0,90+,Center,1
201782,2026-02-09,0.921529,1,26146.34,1-30,SPB,0
201788,2026-02-09,0.137815,0,0.0,31-60,SPB,1
201870,2026-02-09,0.017857,0,0.0,90+,Ural,1
201927,2026-02-09,0.103571,0,0.0,1-30,Ural,0
201950,2026-02-09,0.0644,0,0.0,1-30,Siberia,0
201971,2026-02-09,0.200133,0,0.0,1-30,Center,0
202025,2026-02-09,0.155541,0,0.0,61-90,South,0
202039,2026-02-09,0.847645,1,10082.32,1-30,South,0
202067,2026-02-09,0.586828,1,10937.95,31-60,Moscow,0
202110,2026-02-09,0.45688,0,0.0,61-90,Moscow,0
202173,2026-02-09,0.411072,1,7762.9,61-90,Moscow,0
202176,2026-02-09,0.121892,0,0.0,61-90,Ural,1
202178,2026-02-09,0.059675,0,0.0,90+,Moscow,0
202229,2026-02-09,0.058804,0,0.0,90+,Center,1
202251,2026-02-09,0.10645,0,0.0,90+,South,1
202253,2026-02-09,0.044377,0,0.0,31-60,Ural,0
202306,2026-02-09,0.048377,0,0.0,61-90,Center,1
202358,2026-02-09,0.221731,0,0.0,90+,South,1
202371,2026-02-09,0.180293,0,0.0,31-60,Ural,0
200003,2026-02-10,0.452092,0,0.0,90+,Center,0
200015,2026-02-10,0.123064,0,0.0,31-60,Center,0
200040,2026-02-10,0.074929,0,0.0,61-90,Ural,1
200086,2026-02-10,0.210054,0,0.0,90+,Center,1
200125,2026-02-10,0.629863,1,74389.53,1-30,Moscow,1
200139,2026-02-10,0.171241,0,0.0,61-90,Moscow,1
200141,2026-02-10,0.281086,1,7492.57,90+,SPB,1
200148,2026-02-10,0.596589,1,19178.63,31-60,Center,0
200179,2026-02-10,0.083461,0,0.0,61-90,Ural,0
200203,2026-02-10,0.079085,0,0.0,61-90,Moscow,1
200266,2026-02-10,0.117314,0,0.0,31-60,South,1
200293,2026-02-10,0.06184,0,0.0,90+,Moscow,1
200296,2026-02-10,0.063402,0,0.0,61-90,Siberia,0
200325,2026-02-10,0.869706,1,4262.16,61-90,SPB,0
200332,2026-02-10,0.261943,0,0.0,90+,Center,0
200365,2026-02-10,0.111424,0,0.0,61-90,Ural,1
200373,2026-02-10,0.420866,0,0.0,90+,Center,1
200406,2026-02-10,0.065735,0,0.0,31-60,Siberia,0
200407,2026-02-10,0.079847,0,0.0,61-90,Ural,0
200420,2026-02-10,0.652284,0,0.0,1-30,South,0
200444,2026-02-10,0.022996,0,0.0,90+,SPB,1
200515,2026-02-10,0.445584,1,1344.03,1-30,Moscow,0
200530,2026-02-10,0.46377,0,0.0,1-30,Siberia,0
200545,2026-02-10,0.534606,1,2629.16,31-60,Center,0
200591,2026-02-10,0.197827,0,0.0,1-30,Ural,0
200616,2026-02-10,0.450307,0,0.0,31-60,South,0
200618,2026-02-10,0.455132,0,0.0,1-30,Ural,0
200647,2026-02-10,0.211598,1,8555.04,61-90,SPB,0
200656,2026-02-10,0.06143,0,0.0,31-60,Center,0
200664,2026-02-10,0.47531,0,0.0,1-30,Center,0
200678,2026-02-10,0.550212,1,9656.46,31-60,Moscow,0
200694,2026-02-10,0.250758,1,2938.51,31-60,Moscow,0
200725,2026-02-10,0.110366,1,7647.01,1-30,Ural,0
200737,2026-02-10,0.352651,0,0.0,61-90,SPB,0
200755,2026-02-10,0.400326,0,0.0,90+,SPB,0
200822,2026-02-10,0.698658,1,8213.86,61-90,Moscow,0
200888,2026-02-10,0.39804,0,0.0,31-60,South,0
201021,2026-02-10,0.468847,0,0.0,1-30,Center,0
201028,2026-02-10,0.909486,1,20987.26,1-30,Moscow,0
201039,2026-02-10,0.073798,0,0.0,61-90,Ural,1
201053,2026-02-10,0.22712,0,0.0,90+,Ural,1
201083,2026-02-10,0.10356,0,0.0,31-60,Moscow,0
201182,2026-02-10,0.166477,0,0.0,31-60,Siberia,1
201201,2026-02-10,0.230625,0,0.0,31-60,South,1
201282,2026-02-10,0.089898,0,0.0,31-60,Siberia,0
201314,2026-02-10,0.048373,1,30292.4,1-30,Center,1
201386,2026-02-10,0.21429,0,0.0,90+,Ural,1
201424,2026-02-10,0.117454,1,3028.32,61-90,Moscow,1
201431,2026-02-10,0.21119,1,41034.7,61-90,Siberia,1
201441,2026-02-10,0.030346,0,0.0,90+,Moscow,0
201489,2026-02-10,0.514255,1,31014.03,1-30,Ural,0
201537,2026-02-10,0.063168,0,0.0,61-90,Moscow,1
201565,2026-02-10,0.260229,1,12747.32,1-30,Moscow,0
201633,2026-02-10,0.382624,0,0.0,1-30,Ural,0
201678,2026-02-10,0.093665,1,13154.24,90+,Siberia,1
201696,2026-02-10,0.495623,1,10829.12,61-90,Moscow,0
201701,2026-02-10,0.040786,0,0.0,90+,SPB,1
201836,2026-02-10,0.330101,0,0.0,31-60,South,0
201841,2026-02-10,0.309299,1,4092.89,61-90,Ural,0
201846,2026-02-10,0.355349,0,0.0,61-90,Center,0
201854,2026-02-10,0.8959,1,36389.06,31-60,Siberia,0
201914,2026-02-10,0.595971,0,0.0,31-60,Moscow,0
201922,2026-02-10,0.941543,1,20438.18,31-60,Ural,0
201923,2026-02-10,0.342703,0,0.0,31-60,Moscow,0
201965,2026-02-10,0.498944,0,0.0,61-90,SPB,0
201980,2026-02-10,0.622933,0,0.0,61-90,SPB,0
202011,2026-02-10,0.537088,1,46082.36,1-30,Moscow,1
202049,2026-02-10,0.141965,0,0.0,61-90,South,1
202064,2026-02-10,0.087533,1,11570.72,1-30,South,0
202101,2026-02-10,0.406507,1,15501.12,61-90,Siberia,1
202102,2026-02-10,0.032214,0,0.0,61-90,Center,1
202118,2026-02-10,0.639877,1,29313.08,31-60,South,1
202137,2026-02-10,0.116391,1,4846.96,90+,SPB,1
202177,2026-02-10,0.369016,1,11274.74,31-60,Siberia,0
202196,2026-02-10,0.207187,0,0.0,1-30,Moscow,0
202236,2026-02-10,0.339595,0,0.0,1-30,South,0
202274,2026-02-10,0.330887,0,0.0,31-60,Ural,0
202328,2026-02-10,0.014972,0,0.0,90+,Siberia,1
202357,2026-02-10,0.091318,0,0.0,31-60,Center,0
202397,2026-02-10,0.122523,0,0.0,61-90,Ural,1
200007,2026-02-11,0.901686,1,39934.43,61-90,Moscow,0
200037,2026-02-11,0.071332,0,0.0,90+,South,1
200079,2026-02-11,0.079654,0,0.0,61-90,Moscow,0
200089,2026-02-11,0.078273,0,0.0,1-30,Siberia,0
200104,2026-02-11,0.277777,0,0.0,31-60,South,0
200138,2026-02-11,0.591403,1,65403.15,31-60,Siberia,1
200164,2026-02-11,0.163059,1,9909.26,31-60,Siberia,0
200171,2026-02-11,0.306109,0,0.0,31-60,Moscow,0
200207,2026-02-11,0.162887,0,0.0,61-90,Moscow,0
200221,2026-02-11,0.535753,1,37260.41,31-60,South,0
200287,2026-02-11,0.041218,0,0.0,90+,Siberia,1
200289,2026-02-11,0.516773,1,16320.03,1-30,Ural,0
200303,2026-02-11,0.217225,0,0.0,61-90,Center,1
200324,2026-02-11,0.072798,0,0.0,61-90,South,1
200395,2026-02-11,0.242096,0,0.0,61-90,South,0
200433,2026-02-11,0.681046,0,0.0,90+,Ural,1
200443,2026-02-11,0.161396,0,0.0,61-90,Siberia,0
200449,2026-02-11,0.112028,0,0.0,31-60,Ural,0
200492,2026-02-11,0.046084,0,0.0,90+,Ural,1
200510,2026-02-11,0.061602,0,0.0,31-60,Moscow,0
200532,2026-02-11,0.409538,0,0.0,61-90,South,1
200537,2026-02-11,0.298035,0,0.0,1-30,SPB,0
200679,2026-02-11,0.386794,0,0.0,90+,Ural,1
200702,2026-02-11,0.16723,0,0.0,61-90,Center,0
200726,2026-02-11,0.137573,0,0.0,90+,Moscow,1
200746,2026-02-11,0.487454,0,0.0,31-60,Moscow,0
200775,2026-02-11,0.639646,1,61934.33,31-60,Siberia,1
200861,2026-02-11,0.418488,0,0.0,1-30,Moscow,1
200878,2026-02-11,0.648277,1,5655.05,31-60,Moscow,0
200915,2026-02-11,0.087642,0,0.0,61-90,Siberia,0
200955,2026-02-11,0.055059,0,0.0,90+,South,1
200963,2026-02-11,0.138414,0,0.0,1-30,Center,0
200970,2026-02-11,0.244935,0,0.0,61-90,Center,0
200991,2026-02-11,0.500951,1,4500.7,31-60,Moscow,0
201023,2026-02-11,0.047714,0,0.0,61-90,Center,1
201025,2026-02-11,0.110969,0,0.0,90+,Siberia,0
201052,2026-02-11,0.361436,0,0.0,61-90,Moscow,1
201087,2026-02-11,0.257141,1,10048.77,61-90,Moscow,0
201089,2026-02-11,0.028357,0,0.0,90+,Moscow,1
201101,2026-02-11,0.449136,0,0.0,31-60,South,1
201131,2026-02-11,0.40573,0,0.0,61-90,Moscow,0
201159,2026-02-11,0.065579,0,0.0,90+,South,1
201175,2026-02-11,0.680781,1,10828.7,31-60,Ural,0
201236,2026-02-11,0.694965,1,9386.8,61-90,SPB,0
201373,2026-02-11,0.16813,0,0.0,90+,Ural,1
201427,2026-02-11,0.229257,0,0.0,31-60,SPB,0
201467,2026-02-11,0.27896,0,0.0,1-30,Moscow,0
201493,2026-02-11,0.216043,0,0.0,61-90,Moscow,0
201500,2026-02-11,0.165733,0,0.0,31-60,SPB,0
201517,2026-02-11,0.139523,0,0.0,1-30,Siberia,0
201526,2026-02-11,0.254796,0,0.0,31-60,Center,1
201536,2026-02-11,0.139536,0,0.0,31-60,Siberia,0
201735,2026-02-11,0.17378,0,0.0,90+,Siberia,1
201786,2026-02-11,0.214839,0,0.0,31-60,South,0
201795,2026-02-11,0.248373,0,0.0,1-30,Center,0
201824,2026-02-11,0.02492,0,0.0,61-90,Siberia,1
