payment_id,account_id,payment_dttm,payment_amount
872,900642,2026-01-27 17:18:00,14524.53
1184,900643,2026-02-06 19:36:00,22133.71
1183,900643,2026-02-13 11:24:00,9210.36
1181,900643,2026-02-13 14:00:00,16781.34
1182,900643,2026-02-21 16:09:00,12048.5
307,900644,2026-01-09 11:10:00,7093.16
306,900644,2026-01-16 16:22:00,9867.27
305,900644,2026-01-18 13:49:00,9612.36
304,900644,2026-01-18 15:00:00,8812.27
121,900645,2026-01-06 08:11:00,6287.45
308,900647,2026-01-15 13:33:00,6847.68
784,900648,2026-02-08 10:56:00,17677.59
3251,900650,2026-04-05 19:05:00,0.0
428,900651,2026-01-13 09:29:00,9621.26
429,900651,2026-01-18 19:08:00,3746.59
427,900651,2026-01-28 12:00:00,7782.51
1878,900652,2026-02-26 10:38:00,5772.3
1949,900653,2026-03-04 09:00:00,5398.08
1950,900653,2026-03-14 19:00:00,2915.2
1879,900654,2026-03-01 17:00:00,22713.66
1479,900656,2026-02-23 17:15:00,8643.62
1478,900656,2026-03-04 11:43:00,5329.28
1477,900656,2026-03-04 13:32:00,6393.95
847,900661,2026-02-08 14:45:00,19725.05
2382,900662,2026-03-11 20:00:00,13947.16
2190,900664,2026-03-13 08:36:00,0.0
1849,900666,2026-02-24 08:24:00,1447.44
1848,900666,2026-03-01 12:32:00,2680.53
2497,900667,2026-03-29 12:00:00,10552.61
621,900668,2026-01-24 09:51:00,15265.93
620,900668,2026-01-27 09:00:00,21327.89
622,900668,2026-02-02 12:12:00,5094.26
623,900668,2026-02-08 09:12:00,6632.06
2096,900671,2026-03-07 15:00:00,36282.58
2095,900671,2026-03-10 10:00:00,47592.0
2097,900671,2026-03-22 18:00:00,66328.77
309,900672,2026-01-19 17:01:00,0.0
1051,900673,2026-01-31 19:08:00,0.0
2461,900674,2026-03-13 15:00:00,23914.74
2561,900675,2026-03-20 08:17:00,-970.24
873,900676,2026-01-30 09:14:00,3300.75
1952,900678,2026-02-26 17:37:00,0.0
1951,900678,2026-03-15 20:00:00,6261.68
2840,900679,2026-03-24 17:28:00,-102.85
2839,900679,2026-03-27 20:00:00,30398.83
1211,900680,2026-02-04 16:42:00,0.0
848,900681,2026-02-16 15:00:00,20942.23
849,900682,2026-01-29 15:00:00,12050.24
850,900682,2026-02-08 12:00:00,19580.34
1880,900683,2026-03-13 08:51:00,15532.77
1796,900684,2026-02-22 14:28:00,8534.94
3074,900685,2026-03-26 18:00:00,9298.24
3075,900685,2026-04-05 14:07:00,6517.05
3073,900685,2026-04-10 15:00:00,9010.12
2995,900686,2026-04-03 10:57:00,3335.78
817,900687,2026-01-30 10:43:00,3564.83
1911,900688,2026-03-04 08:30:00,-408.53
1909,900688,2026-03-06 16:00:00,5530.97
1910,900688,2026-03-07 16:09:00,9805.6
1250,900690,2026-02-12 17:00:00,44196.53
2771,900693,2026-03-22 17:25:00,11671.37
2770,900693,2026-03-31 08:47:00,6247.51
2769,900693,2026-03-31 16:23:00,12059.47
2768,900693,2026-04-01 15:08:00,14773.6
1797,900694,2026-02-20 13:15:00,20404.14
17,900699,2026-01-13 13:56:00,7639.41
18,900699,2026-01-19 09:19:00,12201.39
19,900699,2026-01-21 18:57:00,10240.72
700,900701,2026-01-29 12:00:00,17467.92
2499,900703,2026-03-24 13:39:00,1878.77
2498,900703,2026-03-30 16:00:00,4906.94
1881,900704,2026-03-05 16:31:00,2561.72
3145,900705,2026-04-15 18:00:00,4742.51
2383,900706,2026-03-18 10:20:00,8371.6
3035,900707,2026-03-31 11:36:00,-242.07
701,900708,2026-01-26 17:02:00,5631.47
3036,900710,2026-03-31 13:54:00,0.0
2918,900711,2026-03-27 17:00:00,20086.05
263,900712,2026-01-27 11:00:00,11494.46
2158,900713,2026-03-18 17:36:00,6574.88
2098,900715,2026-03-07 17:24:00,-852.38
385,900718,2026-01-15 17:00:00,78058.65
386,900718,2026-02-02 13:00:00,10789.26
1053,900720,2026-02-03 13:30:00,11787.85
1054,900720,2026-02-06 18:41:00,19074.48
1052,900720,2026-02-07 10:00:00,14213.8
430,900726,2026-01-20 18:00:00,4669.95
3076,900727,2026-04-09 15:00:00,23434.37
2059,900729,2026-03-08 19:20:00,1826.36
556,900730,2026-01-30 15:02:00,689.65
818,900731,2026-01-31 15:00:00,16135.46
2308,900732,2026-03-27 09:51:00,9439.29
190,900734,2026-01-20 18:00:00,12520.6
191,900734,2026-01-24 09:00:00,8488.24
156,900735,2026-01-13 17:53:00,5112.65
155,900735,2026-01-20 15:00:00,3124.53
3146,900737,2026-04-09 20:00:00,7352.73
3148,900737,2026-04-12 18:00:00,11191.93
3147,900737,2026-04-16 17:00:00,8145.79
1700,900740,2026-03-09 15:35:00,4473.78
2464,900741,2026-03-25 08:58:00,9948.06
2462,900741,2026-03-27 20:00:00,11425.18
2463,900741,2026-03-31 13:11:00,10768.34
2024,900743,2026-03-09 19:20:00,7146.88
2023,900743,2026-03-13 08:32:00,6411.55
654,900744,2026-01-26 15:31:00,0.0
653,900744,2026-01-30 18:00:00,26153.07
2352,900747,2026-03-14 10:00:00,9047.02
2384,900748,2026-03-08 20:48:00,17593.01
581,900749,2026-02-01 11:48:00,12104.34
264,900751,2026-01-15 10:00:00,10547.62
265,900751,2026-01-26 14:00:00,5231.67
1251,900752,2026-02-16 19:44:00,10145.99
2500,900757,2026-03-30 13:56:00,10601.14
57,900761,2026-01-15 08:11:00,20212.99
2562,900762,2026-03-14 19:00:00,8373.44
387,900763,2026-02-01 08:20:00,1357.21
785,900764,2026-01-23 20:14:00,22693.65
2841,900765,2026-04-04 17:25:00,10228.04
1988,900766,2026-03-03 19:51:00,8542.38
1987,900766,2026-03-15 19:40:00,12774.57
388,900767,2026-01-30 10:45:00,23546.37
1912,900770,2026-02-26 13:20:00,20292.77
1913,900770,2026-03-10 09:40:00,9319.9
1302,900772,2026-02-26 18:19:00,3007.8
2731,900773,2026-03-24 19:00:00,27082.82
819,900774,2026-01-24 08:22:00,2929.47
820,900774,2026-02-03 12:48:00,1958.61
2606,900776,2026-04-03 13:00:00,15724.0
1480,900777,2026-02-14 08:28:00,16054.2
2997,900778,2026-03-30 15:09:00,-412.82
2996,900778,2026-04-09 16:00:00,26281.22
1509,900780,2026-02-12 09:51:00,7468.47
462,900783,2026-01-13 18:50:00,-1170.52
461,900783,2026-01-25 14:00:00,19857.14
2025,900784,2026-03-12 10:00:00,11700.73
702,900785,2026-01-23 20:57:00,4882.73
1813,900787,2026-03-04 09:03:00,3779.37
1812,900787,2026-03-10 18:59:00,7141.35
1303,900788,2026-02-11 18:00:00,4897.8
1137,900789,2026-02-09 19:46:00,-1048.54
1136,900789,2026-02-23 11:26:00,4031.66
557,900791,2026-01-30 15:25:00,6114.22
3253,900793,2026-04-02 17:14:00,7215.43
3252,900793,2026-04-15 18:00:00,10237.63
157,900795,2026-01-17 09:47:00,4642.7
1212,900796,2026-02-06 18:22:00,3095.63
1646,900797,2026-02-27 10:00:00,3716.7
463,900798,2026-01-18 14:59:00,-1035.92
1403,900800,2026-02-17 13:07:00,15635.16
1404,900800,2026-02-23 08:58:00,34677.41
3149,900804,2026-04-01 18:04:00,23114.66
1107,900805,2026-02-16 17:11:00,5375.77
1106,900805,2026-02-18 13:00:00,14539.31
2241,900808,2026-03-17 18:00:00,28605.91
655,900810,2026-01-28 10:00:00,10571.27
1441,900811,2026-02-14 18:51:00,16870.8
94,900812,2026-01-08 16:02:00,-410.73
93,900812,2026-01-09 10:00:00,10450.08
2607,900813,2026-03-21 11:00:00,5592.6
1186,900814,2026-02-13 08:07:00,-114.72
1185,900814,2026-02-21 18:53:00,15414.99
2772,900817,2026-03-23 10:00:00,11976.24
2355,900818,2026-03-13 16:23:00,8291.43
2353,900818,2026-03-14 18:34:00,4160.95
2354,900818,2026-03-26 16:08:00,3876.89
2060,900819,2026-02-28 15:10:00,17532.86
1914,900822,2026-03-09 08:48:00,45334.01
1701,900824,2026-03-04 17:00:00,10482.34
2842,900826,2026-03-28 12:00:00,6254.53
1918,900827,2026-02-25 19:01:00,0.0
1915,900827,2026-03-05 09:20:00,8783.14
1917,900827,2026-03-06 17:43:00,17688.18
1916,900827,2026-03-14 15:01:00,5500.47
2689,900829,2026-03-17 11:41:00,16381.35
3107,900832,2026-04-15 20:27:00,5050.08
1253,900835,2026-02-13 17:05:00,-436.82
1252,900835,2026-02-27 11:00:00,5791.72
464,900837,2026-02-02 15:43:00,8543.58
2191,900839,2026-03-10 16:00:00,38069.2
225,900840,2026-01-20 10:00:00,13068.26
1512,900842,2026-02-20 18:54:00,-193.18
1511,900842,2026-02-26 18:41:00,3153.9
1510,900842,2026-02-28 09:05:00,14498.44
2773,900844,2026-03-25 16:11:00,9723.74
2774,900844,2026-04-04 12:01:00,24170.34
2465,900845,2026-03-16 16:53:00,26247.56
310,900847,2026-01-22 19:57:00,730.03
2159,900848,2026-03-18 09:33:00,43529.01
1254,900849,2026-02-18 20:30:00,16206.9
1798,900851,2026-03-12 18:17:00,4586.0
2099,900852,2026-03-21 09:00:00,11608.1
874,900853,2026-02-08 16:28:00,13836.63
311,900854,2026-01-22 16:00:00,13149.2
3187,900856,2026-04-06 10:37:00,1409.17
158,900857,2026-01-14 13:11:00,6471.88
1139,900858,2026-02-07 19:04:00,3365.3
1138,900858,2026-02-15 16:15:00,3710.68
854,900859,2026-02-07 18:10:00,16253.72
853,900859,2026-02-09 10:56:00,10888.93
852,900859,2026-02-11 15:56:00,10320.98
851,900859,2026-02-15 12:00:00,10110.86
876,900862,2026-02-01 20:13:00,-228.37
875,900862,2026-02-03 20:22:00,7438.49
2732,900866,2026-03-22 15:20:00,5074.91
2733,900866,2026-03-31 14:23:00,3297.74
3188,900867,2026-04-14 10:00:00,3466.11
3189,900867,2026-04-19 20:00:00,1786.58
2283,900868,2026-03-21 13:46:00,23246.33
855,900869,2026-02-14 08:16:00,4558.85
747,900870,2026-02-06 10:00:00,45668.9
2998,900872,2026-04-08 19:00:00,7332.19
3254,900874,2026-04-01 13:43:00,12447.14
2919,900876,2026-04-01 13:00:00,11847.94
3213,900880,2026-04-11 09:00:00,41648.48
1741,900882,2026-02-27 16:31:00,11656.58
1743,900882,2026-02-28 17:42:00,3420.97
1742,900882,2026-03-05 09:50:00,8717.47
266,900884,2026-01-14 09:00:00,13321.17
267,900884,2026-01-26 16:00:00,10784.08
703,900885,2026-02-11 16:00:00,13037.17
2843,900887,2026-04-02 14:32:00,11898.29
193,900888,2026-01-14 12:54:00,0.0
192,900888,2026-01-15 19:00:00,5941.08
1513,900890,2026-02-23 20:00:00,30530.86
2357,900894,2026-03-11 18:10:00,10752.51
2356,900894,2026-03-26 17:37:00,7152.23
355,900895,2026-01-14 09:28:00,2477.34
354,900895,2026-01-19 11:20:00,4514.9
1361,900897,2026-02-09 19:46:00,21655.03
1362,900897,2026-02-27 19:08:00,7427.85
2286,900899,2026-03-13 17:25:00,4226.4
2285,900899,2026-03-18 15:46:00,13317.36
2284,900899,2026-03-24 15:11:00,6246.32
2310,900900,2026-03-21 16:10:00,1825.81
2309,900900,2026-03-25 15:00:00,4135.78
60,900901,2026-01-05 19:42:00,12345.85
58,900901,2026-01-11 20:00:00,2004.61
59,900901,2026-01-12 17:30:00,1382.78
1213,900903,2026-02-19 09:57:00,1459.39
1214,900905,2026-02-15 09:00:00,7232.99
3109,900906,2026-03-28 08:59:00,17626.22
3108,900906,2026-03-28 14:18:00,16240.68
1648,900907,2026-02-16 09:21:00,3414.77
1647,900907,2026-03-03 08:48:00,3364.03
356,900909,2026-01-11 08:04:00,17117.26
2734,900910,2026-04-04 13:00:00,12891.49
1922,900911,2026-03-01 10:07:00,5024.36
1921,900911,2026-03-05 14:38:00,4825.0
1919,900911,2026-03-07 17:00:00,8986.17
1920,900911,2026-03-14 18:00:00,8349.53
529,900912,2026-02-02 20:00:00,20773.91
877,900913,2026-01-31 15:00:00,13572.63
1650,900914,2026-02-24 11:03:00,1318.83
1651,900914,2026-02-24 17:32:00,583.04
1649,900914,2026-03-05 09:00:00,5333.18
558,900916,2026-02-01 13:00:00,32159.61
1814,900919,2026-03-11 14:00:00,10941.49
2920,900921,2026-03-29 20:00:00,60494.19
3150,900922,2026-03-31 17:26:00,8142.18
3151,900922,2026-04-13 10:25:00,11292.9
624,900925,2026-01-31 14:48:00,8412.0
786,900926,2026-02-06 13:00:00,2088.05
787,900926,2026-02-06 15:00:00,2144.51
1013,900927,2026-02-04 10:07:00,11653.28
1652,900929,2026-02-18 14:08:00,14143.94
1304,900932,2026-02-16 19:00:00,45624.03
268,900933,2026-01-24 15:00:00,10217.3
2160,900934,2026-03-03 12:48:00,0.0
3078,900936,2026-03-28 13:10:00,5691.98
3080,900936,2026-03-28 15:13:00,9596.91
3077,900936,2026-03-29 14:54:00,7203.99
3079,900936,2026-04-07 12:50:00,6138.99
1306,900937,2026-02-14 09:16:00,-1213.61
1305,900937,2026-02-14 11:03:00,6726.77
2502,900939,2026-03-11 16:23:00,3704.81
2503,900939,2026-03-14 17:50:00,8874.14
2501,900939,2026-03-28 20:00:00,14165.71
20,900942,2026-01-15 15:00:00,23562.06
1014,900943,2026-02-13 13:00:00,15565.67
1215,900944,2026-02-13 10:54:00,5287.02
3110,900945,2026-04-10 16:00:00,15710.54
21,900949,2026-01-13 14:19:00,6201.81
2921,900952,2026-03-24 13:08:00,0.0
3214,900953,2026-04-08 10:00:00,14187.67
3215,900953,2026-04-10 08:35:00,9385.8
3217,900953,2026-04-11 19:20:00,9955.55
3216,900953,2026-04-17 20:10:00,13139.35
1255,900954,2026-02-06 16:11:00,2096.9
1256,900954,2026-02-13 10:16:00,-1034.48
2385,900955,2026-03-18 11:52:00,4411.88
3152,900956,2026-04-02 13:00:00,1871.66
1850,900957,2026-03-07 12:00:00,20947.65
2287,900958,2026-03-05 14:01:00,3553.08
3218,900959,2026-04-09 12:22:00,0.0
1882,900962,2026-03-11 12:35:00,8894.52
1883,900964,2026-02-23 15:09:00,5454.01
1884,900964,2026-03-04 10:05:00,10663.68
2192,900965,2026-03-05 11:45:00,1075.35
2100,900967,2026-03-17 18:45:00,16480.88
878,900968,2026-02-04 08:06:00,0.0
856,900971,2026-01-28 20:03:00,-1055.95
1363,900972,2026-02-24 19:13:00,9114.37
3220,900975,2026-04-01 09:14:00,0.0
3219,900975,2026-04-16 13:22:00,6398.32
2608,900976,2026-03-22 10:00:00,9205.66
2609,900976,2026-03-31 10:44:00,3380.01
3153,900977,2026-03-29 18:00:00,3736.38
1307,900979,2026-02-06 19:06:00,6607.23
2421,900980,2026-03-15 17:00:00,25474.73
2422,900980,2026-03-23 17:00:00,7951.43
2423,900980,2026-03-28 13:00:00,6759.26
159,900984,2026-01-12 15:15:00,13160.83
1953,900985,2026-02-26 17:44:00,39635.73
1954,900985,2026-03-09 11:46:00,33460.89
1955,900985,2026-03-15 13:01:00,27512.5
1259,900986,2026-02-12 17:05:00,0.0
1258,900986,2026-02-17 15:19:00,8922.79
1257,900986,2026-02-26 11:00:00,6273.63
2193,900988,2026-03-24 16:00:00,7969.07
3190,900989,2026-04-17 18:00:00,7335.0
969,900990,2026-01-30 09:42:00,13807.65
967,900990,2026-02-12 14:09:00,5571.53
968,900990,2026-02-14 19:07:00,5679.05
123,900994,2026-01-06 13:34:00,0.0
122,900994,2026-01-20 14:02:00,2448.93
1331,900995,2026-02-14 16:10:00,0.0
1108,900997,2026-02-15 19:00:00,9773.11
1670,900998,2026-02-22 09:00:00,3291.52
2960,900999,2026-04-05 19:00:00,86746.16
61,901002,2026-01-18 10:00:00,10299.59
2775,901008,2026-03-23 19:45:00,16798.96
2161,901009,2026-03-20 13:57:00,14500.65
2162,901009,2026-03-21 08:35:00,8713.47
3037,901012,2026-04-05 16:00:00,3021.59
3038,901012,2026-04-07 08:34:00,3012.21
1015,901013,2026-02-17 08:01:00,1497.28
2311,901014,2026-03-10 20:00:00,8211.43
1310,901015,2026-02-07 20:24:00,10606.79
1309,901015,2026-02-15 13:31:00,2335.01
1311,901015,2026-02-22 17:00:00,8207.76
1308,901015,2026-02-26 12:00:00,7594.04
1956,901016,2026-03-14 17:07:00,26349.66
1055,901017,2026-02-12 09:00:00,33320.61
1056,901019,2026-02-03 11:06:00,-469.5
2062,901020,2026-02-28 08:47:00,26354.33
2061,901020,2026-03-09 09:16:00,28500.51
2063,901020,2026-03-17 20:51:00,23541.17
1332,901023,2026-02-21 17:00:00,32638.04
160,901024,2026-01-18 13:00:00,7031.94
1957,901025,2026-02-27 14:45:00,0.0
124,901026,2026-01-13 19:30:00,3418.39
125,901026,2026-01-17 12:09:00,4059.7
1923,901027,2026-03-13 20:00:00,10638.99
2130,901029,2026-03-10 20:14:00,11735.96
2777,901034,2026-03-27 19:20:00,0.0
2776,901034,2026-03-30 15:10:00,7982.03
530,901036,2026-01-28 10:29:00,12192.81
2961,901038,2026-04-02 17:37:00,7125.15
905,901039,2026-01-28 15:38:00,9298.07
903,901039,2026-01-31 16:49:00,5560.56
904,901039,2026-02-08 19:11:00,4866.42
902,901039,2026-02-09 18:18:00,4805.76
1671,901040,2026-02-22 18:00:00,7335.78
2779,901041,2026-03-26 19:25:00,0.0
2778,901041,2026-04-02 15:00:00,6660.63
2845,901042,2026-03-28 11:38:00,5623.08
2844,901042,2026-04-05 11:00:00,8155.79
195,901044,2026-01-20 10:04:00,2571.07
194,901044,2026-01-27 19:51:00,1544.34
269,901045,2026-01-25 20:57:00,1521.94
2649,901047,2026-03-19 11:36:00,0.0
1924,901048,2026-03-04 11:20:00,9170.58
2735,901050,2026-03-18 14:07:00,9967.14
1672,901051,2026-02-26 18:17:00,13550.73
1674,901051,2026-03-03 18:08:00,6229.18
1673,901051,2026-03-07 09:11:00,15721.71
312,901052,2026-01-12 12:00:00,4854.8
1442,901053,2026-02-23 16:31:00,21299.65
2312,901054,2026-03-25 11:00:00,9260.73
1216,901055,2026-02-07 20:00:00,60506.5
970,901056,2026-02-02 14:00:00,9267.91
971,901056,2026-02-13 17:00:00,19339.26
972,901056,2026-02-19 19:00:00,9105.05
1925,901058,2026-03-14 09:15:00,13022.31
2358,901059,2026-03-11 20:04:00,0.0
62,901060,2026-01-18 18:00:00,15059.33
1057,901063,2026-02-19 16:00:00,3712.75
1058,901063,2026-02-21 13:00:00,3607.86
1958,901064,2026-03-03 18:00:00,14700.59
788,901066,2026-02-04 13:16:00,24405.03
789,901066,2026-02-10 08:28:00,17176.97
2131,901067,2026-03-09 10:00:00,24421.32
2135,901067,2026-03-14 20:45:00,13043.96
2132,901067,2026-03-15 14:00:00,59574.25
2134,901067,2026-03-20 16:58:00,20858.59
2133,901067,2026-03-21 10:36:00,46682.4
2064,901068,2026-03-14 17:35:00,370.84
2065,901068,2026-03-16 16:17:00,791.17
3081,901069,2026-04-16 14:00:00,6455.37
389,901073,2026-01-27 19:00:00,15525.12
390,901073,2026-01-30 08:54:00,12230.67
496,901074,2026-01-17 10:34:00,0.0
495,901074,2026-01-21 13:00:00,4031.83
494,901074,2026-01-21 15:00:00,5316.74
2313,901075,2026-03-07 20:01:00,-476.54
1675,901076,2026-02-21 09:00:00,23962.31
1676,901076,2026-03-04 13:20:00,23238.36
1677,901076,2026-03-07 18:20:00,19712.63
1886,901078,2026-02-28 20:13:00,7743.94
1888,901078,2026-03-02 08:01:00,-1206.99
1885,901078,2026-03-12 17:27:00,9132.9
1887,901078,2026-03-15 10:28:00,3825.59
3039,901079,2026-04-12 13:00:00,11160.79
313,901081,2026-01-24 19:09:00,2011.3
314,901081,2026-01-26 12:28:00,7318.63
1961,901083,2026-02-24 11:27:00,0.0
1959,901083,2026-03-05 15:00:00,7036.1
1960,901083,2026-03-11 13:00:00,7804.72
465,901085,2026-01-19 09:00:00,24782.91
466,901085,2026-01-31 14:32:00,28976.93
2736,901087,2026-03-27 10:00:00,15029.92
126,901092,2026-01-08 12:37:00,11999.0
823,901093,2026-01-29 19:06:00,0.0
821,901093,2026-02-08 19:00:00,13847.95
822,901093,2026-02-13 12:27:00,20076.3
22,901095,2026-01-07 15:13:00,4793.29
1962,901096,2026-03-09 16:00:00,21513.48
270,901097,2026-01-27 09:00:00,25887.11
1217,901098,2026-02-09 14:51:00,-283.87
2690,901105,2026-04-02 10:00:00,4861.77
1815,901107,2026-03-12 13:00:00,8862.75
2563,901108,2026-03-24 19:00:00,13389.59
2999,901109,2026-03-31 12:33:00,3254.71
2102,901110,2026-02-28 15:25:00,-1277.49
2101,901110,2026-03-01 17:57:00,5886.84
2504,901112,2026-03-28 17:00:00,3463.87
1443,901113,2026-02-16 14:00:00,23346.67
2524,901114,2026-03-22 20:38:00,7974.58
1481,901115,2026-02-13 11:26:00,4932.1
2566,901117,2026-03-19 08:28:00,1603.19
2568,901117,2026-03-21 11:50:00,8515.34
2567,901117,2026-03-25 19:59:00,2585.5
2564,901117,2026-03-26 15:00:00,12856.59
2565,901117,2026-04-02 11:00:00,5927.83
1140,901118,2026-02-18 18:48:00,4706.86
1678,901119,2026-02-20 11:21:00,5105.6
1679,901119,2026-02-22 09:15:00,3343.72
1680,901119,2026-03-05 10:26:00,6892.85
2799,901120,2026-04-08 10:34:00,9127.88
1963,901124,2026-03-10 14:00:00,5747.51
3224,901126,2026-03-31 08:54:00,34911.85
3221,901126,2026-04-04 12:00:00,29228.75
3223,901126,2026-04-10 09:00:00,11494.21
3222,901126,2026-04-10 19:00:00,33445.67
727,901128,2026-01-31 18:22:00,-1188.01
726,901128,2026-02-04 19:00:00,40178.8
3154,901130,2026-04-02 09:51:00,0.0
1566,901131,2026-02-13 11:23:00,0.0
2467,901132,2026-03-25 10:33:00,4943.21
2466,901132,2026-03-29 17:37:00,11737.97
357,901135,2026-01-15 18:00:00,4550.74
358,901135,2026-01-23 12:00:00,7863.49
942,901136,2026-02-11 14:05:00,23940.03
706,901138,2026-01-24 14:19:00,2770.6
705,901138,2026-01-29 11:32:00,1300.49
704,901138,2026-01-31 12:00:00,4053.32
2468,901139,2026-03-17 20:00:00,26238.23
1516,901140,2026-02-14 10:02:00,1315.14
1514,901140,2026-02-15 14:00:00,13749.12
1517,901140,2026-02-24 20:29:00,7843.02
1515,901140,2026-02-28 16:00:00,14351.93
2424,901142,2026-03-28 17:00:00,37069.08
707,901143,2026-02-10 13:35:00,15549.68
973,901146,2026-02-18 08:18:00,1457.87
316,901147,2026-01-14 15:54:00,0.0
315,901147,2026-01-21 15:37:00,117398.49
1567,901148,2026-02-21 16:35:00,15989.68
1482,901150,2026-03-01 13:00:00,11474.95
906,901153,2026-02-11 19:00:00,22584.78
2780,901154,2026-04-05 10:00:00,18426.91
162,901157,2026-01-12 20:25:00,9444.97
161,901157,2026-01-17 08:39:00,7095.55
2737,901158,2026-03-25 19:24:00,5435.8
2388,901159,2026-03-08 14:28:00,27337.61
2387,901159,2026-03-21 14:35:00,31786.43
2386,901159,2026-03-26 13:00:00,45349.51
2242,901160,2026-03-04 17:31:00,10289.1
3042,901161,2026-03-25 08:18:00,9239.61
3043,901161,2026-04-03 20:09:00,3031.16
3041,901161,2026-04-05 20:37:00,14326.7
3040,901161,2026-04-07 11:54:00,16905.6
974,901164,2026-02-09 14:10:00,3284.47
975,901164,2026-02-19 16:53:00,3074.3
1518,901166,2026-02-17 16:50:00,10135.0
656,901167,2026-01-21 08:43:00,-816.69
2425,901168,2026-03-19 12:00:00,29703.49
976,901171,2026-02-03 09:52:00,12522.02
2650,901172,2026-03-15 19:16:00,16369.33
2651,901172,2026-03-25 09:22:00,-402.76
392,901175,2026-01-21 14:26:00,-568.25
391,901175,2026-01-28 11:30:00,1199.59
2569,901180,2026-03-25 19:00:00,3123.93
2026,901181,2026-03-01 19:15:00,9639.76
2846,901182,2026-03-24 15:59:00,19081.02
2847,901182,2026-03-30 14:28:00,30242.99
1059,901183,2026-02-04 15:00:00,30917.06
1060,901183,2026-02-10 11:00:00,52741.47
359,901186,2026-01-24 18:00:00,10754.27
2163,901188,2026-03-21 11:00:00,19613.03
1187,901191,2026-02-10 10:00:00,33676.04
1188,901191,2026-02-15 12:48:00,11126.91
2105,901195,2026-03-05 15:52:00,-907.23
2103,901195,2026-03-14 14:00:00,37726.09
2104,901195,2026-03-15 10:00:00,13696.19
3191,901197,2026-04-02 20:00:00,12969.74
1851,901199,2026-03-09 15:00:00,47536.03
2505,901200,2026-03-19 14:00:00,9363.48
163,901203,2026-01-08 18:00:00,3586.22
360,901204,2026-01-16 13:52:00,-483.97
2315,901205,2026-03-07 14:34:00,11429.28
2317,901205,2026-03-07 19:54:00,-887.89
2314,901205,2026-03-09 18:11:00,13708.98
2316,901205,2026-03-13 16:28:00,13227.63
127,901206,2026-01-08 16:00:00,69726.47
431,901209,2026-01-28 20:19:00,3169.16
625,901210,2026-01-29 19:00:00,4361.87
748,901211,2026-01-27 09:57:00,0.0
1608,901212,2026-02-22 14:10:00,5711.87
1606,901212,2026-03-01 09:00:00,14574.38
1607,901212,2026-03-03 09:00:00,15353.7
2066,901213,2026-03-18 12:18:00,13505.99
2243,901214,2026-03-21 13:20:00,1119.53
907,901215,2026-01-31 20:00:00,7974.94
1364,901217,2026-02-27 17:00:00,7715.9
26,901218,2026-01-04 11:35:00,9070.0
25,901218,2026-01-09 18:27:00,6415.39
24,901218,2026-01-16 17:30:00,1207.91
23,901218,2026-01-18 19:00:00,6361.79
27,901220,2026-01-08 18:00:00,55320.13
790,901221,2026-02-09 10:21:00,41314.63
2800,901222,2026-04-01 20:21:00,3869.14
2801,901222,2026-04-07 15:35:00,5423.83
657,901226,2026-01-20 20:23:00,0.0
1889,901227,2026-02-23 15:00:00,22527.15
1522,901228,2026-02-17 14:14:00,10864.78
1519,901228,2026-02-24 19:22:00,19113.51
1521,901228,2026-02-24 20:31:00,24588.81
1520,901228,2026-03-02 19:23:00,31619.23
3255,901230,2026-03-31 15:48:00,12207.8
1312,901232,2026-02-16 17:00:00,6785.0
2469,901235,2026-03-30 20:51:00,4238.8
1816,901237,2026-03-13 20:00:00,12853.38
2963,901238,2026-04-01 13:23:00,4499.15
2962,901238,2026-04-04 12:00:00,6370.94
2030,901239,2026-03-03 18:52:00,3290.77
2029,901239,2026-03-06 09:18:00,2360.11
2027,901239,2026-03-06 13:00:00,24116.32
2028,901239,2026-03-19 16:23:00,12181.41
128,901242,2026-01-10 14:00:00,5069.39
2067,901243,2026-03-03 19:05:00,23249.28
1799,901250,2026-03-12 14:31:00,3205.89
908,901252,2026-02-03 18:04:00,21308.35
909,901252,2026-02-07 11:43:00,22556.08
910,901252,2026-02-13 14:52:00,21242.7
2570,901253,2026-03-19 14:00:00,3672.64
1448,901254,2026-02-13 19:27:00,7340.17
1447,901254,2026-02-15 16:23:00,9716.94
1444,901254,2026-02-17 17:00:00,12860.23
1449,901254,2026-02-18 13:24:00,-436.24
1446,901254,2026-02-23 16:31:00,12050.99
1445,901254,2026-02-25 11:00:00,13481.14
2922,901256,2026-04-06 18:00:00,5815.66
627,901257,2026-01-19 09:47:00,4959.13
626,901257,2026-02-02 15:07:00,7258.21
1141,901258,2026-02-12 10:45:00,-1291.56
3155,901260,2026-04-05 10:35:00,0.0
1260,901267,2026-02-06 20:00:00,24940.99
977,901268,2026-02-11 09:00:00,11117.9
1523,901271,2026-02-15 17:39:00,6039.84
1190,901274,2026-02-03 12:00:00,0.0
1189,901274,2026-02-07 16:19:00,3773.63
28,901276,2026-01-10 10:12:00,12173.88
749,901277,2026-02-08 18:00:00,10677.31
914,901281,2026-01-28 09:49:00,-240.1
911,901281,2026-02-04 13:00:00,16620.94
913,901281,2026-02-12 14:00:00,8154.07
912,901281,2026-02-12 16:00:00,6086.15
393,901283,2026-01-20 14:39:00,26757.54
394,901283,2026-01-24 14:18:00,12637.32
915,901284,2026-02-12 10:20:00,5705.07
