payment_id,account_id,payment_dttm,payment_amount
609,50798,2026-01-20 19:02:00,8237.83
610,50799,2026-01-24 18:03:00,7096.67
611,50800,2026-02-27 08:13:00,22567.39
612,50804,2026-04-08 11:34:00,9990.7
613,50804,2026-04-09 09:59:00,5662.06
614,50805,2026-02-04 14:30:00,3434.18
615,50805,2026-02-07 11:29:00,1387.77
616,50806,2026-03-01 10:13:00,0.0
617,50808,2026-03-17 19:15:00,13272.66
618,50810,2026-01-23 20:09:00,8975.55
621,50811,2026-02-15 09:10:00,7425.78
620,50811,2026-02-15 12:43:00,7841.94
619,50811,2026-02-26 12:12:00,8774.74
623,50814,2026-02-12 16:06:00,2450.0
622,50814,2026-02-19 13:20:00,5237.37
624,50816,2026-01-21 08:26:00,27273.76
625,50816,2026-01-23 10:13:00,5228.83
627,50817,2026-03-23 14:15:00,-386.23
626,50817,2026-04-05 11:16:00,11205.71
628,50820,2026-01-23 13:56:00,15063.95
629,50825,2026-02-27 18:34:00,4760.95
630,50826,2026-03-23 14:36:00,0.0
632,50828,2026-02-09 14:18:00,-104.48
631,50828,2026-02-15 13:20:00,15743.48
633,50830,2026-02-03 13:42:00,68284.03
634,50831,2026-03-30 16:58:00,2850.74
635,50833,2026-03-23 11:15:00,-771.82
636,50834,2026-03-16 08:37:00,-620.03
637,50838,2026-01-02 09:26:00,22834.76
638,50838,2026-01-10 09:32:00,37465.18
639,50840,2026-01-20 18:40:00,1869.79
640,50841,2026-01-08 15:18:00,0.0
641,50844,2026-03-26 10:59:00,17397.44
643,50845,2026-03-13 18:43:00,5325.57
642,50845,2026-03-18 11:04:00,5522.36
644,50846,2026-04-03 11:14:00,9548.04
645,50849,2026-02-18 13:47:00,7319.41
646,50852,2026-03-05 08:29:00,0.0
649,50853,2026-01-28 08:14:00,0.0
647,50853,2026-01-29 13:37:00,1306.59
648,50853,2026-02-07 15:41:00,6724.62
650,50854,2026-01-12 11:12:00,7763.5
652,50857,2026-01-05 15:37:00,3074.01
651,50857,2026-01-21 09:02:00,4006.9
654,50858,2026-02-03 19:29:00,7422.98
653,50858,2026-02-05 20:12:00,4415.13
655,50859,2026-01-30 08:51:00,0.0
658,50863,2026-02-20 14:43:00,9199.38
656,50863,2026-02-26 13:52:00,5033.09
657,50863,2026-03-04 08:15:00,8848.8
659,50864,2026-02-02 18:46:00,-174.06
660,50865,2026-02-14 16:27:00,1109.12
661,50866,2026-03-26 14:52:00,3351.54
663,50867,2026-04-06 09:44:00,4544.73
662,50867,2026-04-09 17:17:00,5073.79
664,50868,2026-03-16 15:24:00,7243.81
665,50873,2026-01-12 09:42:00,0.0
666,50875,2026-01-01 20:24:00,8236.27
667,50876,2026-04-10 16:17:00,8570.48
668,50879,2026-03-21 18:20:00,14707.41
669,50880,2026-04-08 18:05:00,9452.08
670,50887,2026-03-25 19:27:00,15250.01
671,50887,2026-04-01 10:39:00,11674.01
672,50888,2026-01-10 16:31:00,17627.62
674,50890,2026-02-12 14:04:00,1216.24
675,50890,2026-02-13 13:42:00,3333.46
673,50890,2026-02-25 20:01:00,4642.97
676,50891,2026-03-09 20:13:00,26648.4
677,50896,2026-02-06 18:40:00,0.0
678,50900,2026-03-11 10:06:00,0.0
680,50905,2026-02-06 14:23:00,13299.97
679,50905,2026-02-10 10:28:00,7027.82
681,50908,2026-03-31 20:54:00,5571.07
682,50912,2026-01-19 09:04:00,29607.59
683,50912,2026-01-21 09:56:00,4836.58
684,50912,2026-01-22 13:59:00,0.0
685,50913,2026-01-29 16:31:00,0.0
686,50916,2026-01-17 08:25:00,14164.86
687,50916,2026-01-24 20:46:00,-1105.93
688,50919,2026-02-20 20:28:00,5061.17
689,50920,2026-04-03 15:56:00,-1047.75
690,50922,2026-04-05 17:21:00,8705.26
691,50922,2026-04-08 20:42:00,12844.87
692,50922,2026-04-09 19:28:00,2111.79
693,50922,2026-04-15 09:42:00,10347.44
694,50923,2026-03-28 08:10:00,13827.49
695,50925,2026-01-24 12:12:00,9195.95
696,50926,2026-01-30 09:38:00,3953.53
698,50929,2026-02-21 09:34:00,8372.48
697,50929,2026-02-26 11:36:00,9883.41
699,50932,2026-02-15 19:15:00,-555.56
701,50934,2026-03-04 18:37:00,-1256.58
700,50934,2026-03-06 12:52:00,7505.01
702,50935,2026-01-19 14:29:00,-249.28
703,50937,2026-02-11 18:10:00,-1392.82
705,50939,2026-03-19 17:16:00,0.0
704,50939,2026-03-30 14:26:00,16890.09
706,50940,2026-01-19 20:26:00,6727.24
707,50941,2026-03-06 16:00:00,6120.72
708,50953,2026-03-30 11:53:00,35261.56
709,50954,2026-02-09 14:01:00,4231.54
711,50956,2026-03-28 08:28:00,-1090.56
710,50956,2026-04-02 16:33:00,5453.97
713,50959,2026-04-01 10:09:00,15951.81
712,50959,2026-04-11 08:28:00,9895.67
715,50961,2026-01-06 17:21:00,-317.88
714,50961,2026-01-10 11:24:00,3286.11
716,50965,2026-03-05 11:45:00,6598.54
717,50972,2026-02-15 12:12:00,0.0
718,50974,2026-02-09 09:26:00,13519.91
719,50976,2026-03-22 11:20:00,-172.53
720,50977,2026-04-11 14:14:00,10219.24
723,50980,2026-03-10 09:36:00,15147.25
722,50980,2026-03-21 18:03:00,13436.0
721,50980,2026-03-21 20:35:00,9527.34
724,50982,2026-02-11 18:31:00,7358.81
725,50985,2026-03-01 16:32:00,4931.79
726,50986,2026-02-09 20:41:00,6185.3
727,50987,2026-03-19 09:09:00,3347.92
728,50988,2026-03-12 09:02:00,10381.24
729,50988,2026-03-14 12:14:00,5886.38
730,50989,2026-03-31 19:15:00,1715.32
731,50991,2026-01-26 12:32:00,3001.94
732,50992,2026-01-23 19:07:00,15240.33
733,50994,2026-01-08 17:20:00,11087.0
734,50996,2026-03-09 08:18:00,0.0
735,51000,2026-03-12 17:52:00,11183.05
736,51004,2026-03-02 08:28:00,0.0
737,51005,2026-02-27 17:50:00,12770.86
738,51008,2026-03-23 18:57:00,0.0
739,51014,2026-03-06 11:28:00,0.0
740,51016,2026-02-28 14:30:00,27134.94
741,51016,2026-03-06 10:32:00,8453.1
742,51017,2026-02-01 20:54:00,-1272.82
743,51019,2026-02-05 10:03:00,2074.76
744,51020,2026-02-27 16:02:00,8948.2
745,51022,2026-02-20 09:46:00,4282.45
746,51025,2026-02-24 09:56:00,3011.59
748,51028,2026-03-18 13:47:00,3673.68
747,51028,2026-03-19 10:57:00,1528.79
749,51030,2026-02-17 09:04:00,12125.04
750,51030,2026-02-24 12:28:00,12748.72
751,51031,2026-03-01 17:46:00,4896.05
754,51033,2026-02-27 20:01:00,-1121.46
752,51033,2026-02-28 18:59:00,2913.19
753,51033,2026-03-03 18:50:00,8453.78
755,51034,2026-03-24 14:16:00,9023.13
756,51037,2026-02-11 10:41:00,16326.81
757,51037,2026-02-11 12:22:00,9874.37
758,51042,2026-03-20 10:19:00,-984.47
759,51043,2026-01-14 08:57:00,29305.1
760,51043,2026-01-18 16:49:00,66465.09
761,51044,2026-01-10 15:44:00,19192.0
762,51044,2026-01-16 16:32:00,-321.92
763,51045,2026-01-09 14:41:00,10885.46
765,51045,2026-01-11 18:35:00,5655.93
764,51045,2026-01-12 18:27:00,1240.88
768,51047,2026-03-16 17:40:00,0.0
766,51047,2026-03-19 14:51:00,9719.91
767,51047,2026-03-25 08:28:00,1268.5
769,51048,2026-02-27 17:21:00,22962.4
770,51051,2026-02-27 18:42:00,9299.19
771,51052,2026-01-14 17:27:00,0.0
772,51053,2026-02-19 20:54:00,3823.56
773,51054,2026-03-12 17:34:00,-1431.88
774,51057,2026-03-15 13:17:00,13610.49
775,51057,2026-03-16 15:39:00,9192.96
776,51062,2026-02-28 10:31:00,22262.98
777,51065,2026-01-24 12:31:00,14789.42
778,51068,2026-03-03 10:25:00,9380.82
779,51074,2026-01-20 19:41:00,8798.68
782,51074,2026-01-22 08:48:00,1751.9
780,51074,2026-01-24 12:34:00,4289.7
781,51074,2026-01-31 15:59:00,8825.23
783,51075,2026-03-24 11:23:00,10032.68
784,51078,2026-03-02 11:51:00,0.0
785,51081,2026-01-10 15:11:00,4105.06
787,51084,2026-04-07 11:57:00,0.0
786,51084,2026-04-10 13:25:00,9641.48
788,51085,2026-01-15 17:22:00,17040.17
791,51087,2026-03-18 13:56:00,5884.88
789,51087,2026-03-22 12:11:00,14507.32
790,51087,2026-03-29 14:40:00,13369.45
792,51087,2026-03-30 18:22:00,6838.73
793,51088,2026-02-16 20:34:00,-791.67
797,51089,2026-01-12 10:52:00,1949.78
796,51089,2026-01-13 18:25:00,5012.3
795,51089,2026-01-15 17:18:00,3698.9
794,51089,2026-01-20 10:10:00,3294.11
798,51095,2026-01-08 20:02:00,4134.83
799,51098,2026-02-09 13:28:00,3570.91
800,51099,2026-01-31 17:09:00,6583.05
802,51100,2026-01-18 09:46:00,13868.14
801,51100,2026-01-26 10:07:00,4554.5
803,51102,2026-02-08 13:50:00,9937.66
804,51103,2026-03-25 19:25:00,7862.9
806,51107,2026-02-22 08:38:00,4517.43
805,51107,2026-03-06 09:28:00,7930.42
807,51108,2026-03-14 17:39:00,31893.85
809,51109,2026-03-29 17:24:00,-1278.61
808,51109,2026-03-30 15:11:00,16862.77
810,51111,2026-04-08 10:38:00,15099.25
811,51112,2026-03-17 15:38:00,2762.94
812,51112,2026-03-20 19:06:00,-1133.16
813,51114,2026-03-14 15:17:00,6256.32
814,51115,2026-02-26 19:32:00,20580.75
815,51116,2026-03-05 13:35:00,3179.37
816,51116,2026-03-06 14:17:00,4825.2
818,51118,2026-02-11 14:20:00,17589.14
817,51118,2026-02-11 16:36:00,16949.28
819,51119,2026-02-21 10:40:00,6187.99
820,51121,2026-03-17 08:51:00,-379.83
822,51122,2026-02-02 19:14:00,3299.1
823,51122,2026-02-03 16:08:00,-294.94
821,51122,2026-02-09 16:50:00,4102.89
824,51123,2026-01-28 16:00:00,24553.59
825,51125,2026-03-02 15:21:00,4829.8
826,51125,2026-03-10 11:55:00,802.46
827,51130,2026-04-07 18:38:00,9184.12
828,51132,2026-03-11 19:14:00,6748.09
829,51132,2026-03-13 14:52:00,12030.67
830,51134,2026-02-05 12:39:00,10259.2
831,51136,2026-01-31 09:25:00,11059.98
832,51138,2026-01-22 20:59:00,4035.66
833,51139,2026-03-19 12:20:00,19838.71
834,51139,2026-03-20 09:24:00,0.0
835,51140,2026-02-15 11:48:00,6973.42
836,51143,2026-01-21 14:23:00,0.0
837,51144,2026-02-03 20:42:00,20461.38
838,51149,2026-02-09 19:33:00,20736.64
839,51152,2026-03-02 14:08:00,3611.0
840,51155,2026-02-25 17:15:00,7096.96
841,51156,2026-01-26 10:47:00,11008.72
842,51157,2026-01-10 12:22:00,13113.35
843,51160,2026-03-07 09:40:00,-1016.66
844,51167,2026-01-19 12:11:00,949.11
845,51167,2026-01-20 12:22:00,8356.02
846,51170,2026-01-22 09:49:00,7576.48
847,51171,2026-02-01 12:54:00,1847.33
848,51173,2026-03-28 12:41:00,12750.52
849,51175,2026-01-13 19:50:00,13648.77
851,51177,2026-04-12 19:09:00,12944.19
850,51177,2026-04-18 18:26:00,13248.92
852,51178,2026-01-14 20:32:00,5801.18
853,51179,2026-01-14 15:43:00,5442.64
854,51179,2026-01-17 19:43:00,16834.0
856,51181,2026-02-26 12:58:00,8100.64
855,51181,2026-03-08 09:28:00,15883.77
857,51184,2026-03-15 15:43:00,5293.26
858,51185,2026-02-27 16:16:00,1744.32
860,51185,2026-03-11 11:32:00,1062.76
859,51185,2026-03-18 11:05:00,2906.26
862,51187,2026-01-26 20:50:00,0.0
861,51187,2026-01-30 16:10:00,17541.54
863,51191,2026-02-11 12:28:00,9167.14
865,51194,2026-01-11 08:44:00,20916.79
864,51194,2026-01-19 14:22:00,21605.49
867,51195,2026-03-05 17:29:00,1448.15
868,51195,2026-03-09 19:42:00,1651.47
866,51195,2026-03-10 08:26:00,2180.84
869,51196,2026-03-10 20:22:00,53025.86
870,51199,2026-02-28 15:31:00,0.0
874,51200,2026-03-15 16:07:00,9870.22
873,51200,2026-03-16 08:44:00,4215.45
872,51200,2026-03-21 11:16:00,2017.58
871,51200,2026-03-22 15:21:00,20447.99
875,51203,2026-01-18 18:38:00,23262.99
876,51204,2026-01-12 11:42:00,2459.99
877,51205,2026-03-10 12:54:00,6105.95
878,51208,2026-03-22 10:34:00,19124.61
879,51209,2026-01-25 14:23:00,27239.61
880,51210,2026-01-19 12:18:00,2649.71
881,51211,2026-01-25 12:46:00,9102.53
882,51211,2026-02-04 13:11:00,9951.93
884,51213,2026-03-04 14:28:00,0.0
883,51213,2026-03-11 10:58:00,10269.1
885,51215,2026-02-08 08:36:00,950.91
886,51218,2026-01-06 08:34:00,4704.29
887,51218,2026-01-21 14:25:00,3698.52
888,51220,2026-01-11 12:28:00,9692.96
889,51222,2026-04-07 13:11:00,9366.38
890,51224,2026-01-14 11:46:00,12586.17
892,51227,2026-02-24 18:44:00,-1342.78
891,51227,2026-03-10 16:05:00,15016.96
893,51228,2026-02-22 18:17:00,14963.42
894,51230,2026-04-01 19:54:00,0.0
898,51232,2026-02-06 17:49:00,5003.93
897,51232,2026-02-07 18:30:00,5696.29
896,51232,2026-02-10 12:24:00,6151.64
895,51232,2026-02-13 08:00:00,4875.69
899,51233,2026-01-16 18:28:00,3600.39
900,51235,2026-03-23 08:22:00,14030.35
901,51235,2026-03-27 20:39:00,6755.71
902,51237,2026-02-27 10:11:00,10161.59
904,51241,2026-03-11 14:03:00,4456.56
905,51241,2026-03-22 14:18:00,7426.2
903,51241,2026-03-30 14:18:00,3997.7
906,51242,2026-01-12 20:44:00,22799.06
907,51244,2026-03-30 14:25:00,5282.03
908,51246,2026-03-10 14:53:00,-676.21
910,51250,2026-02-19 20:12:00,3009.11
909,51250,2026-02-23 11:11:00,7757.41
911,51251,2026-01-11 11:35:00,4945.74
913,51255,2026-01-24 11:47:00,0.0
912,51255,2026-01-27 14:45:00,5941.4
914,51256,2026-03-27 20:33:00,5015.3
915,51257,2026-01-22 20:58:00,15101.26
917,51258,2026-02-04 19:23:00,3093.63
916,51258,2026-02-16 13:43:00,4560.32
918,51260,2026-04-02 11:51:00,6140.09
919,51263,2026-02-16 09:12:00,8931.97
920,51264,2026-02-22 13:00:00,1990.02
921,51265,2026-02-15 09:56:00,2632.65
923,51265,2026-02-26 17:43:00,4432.71
922,51265,2026-02-28 18:48:00,5367.19
924,51270,2026-01-09 18:05:00,7948.17
925,51272,2026-03-27 10:08:00,17983.03
926,51279,2026-02-13 11:24:00,7549.29
927,51280,2026-02-24 15:49:00,4584.31
929,51284,2026-01-30 08:59:00,3135.58
930,51284,2026-02-02 10:52:00,0.0
928,51284,2026-02-05 09:41:00,5822.01
932,51285,2026-03-28 20:17:00,12190.32
931,51285,2026-04-01 13:36:00,1848.32
933,51286,2026-03-17 08:09:00,0.0
934,51289,2026-03-30 15:56:00,-803.88
936,51290,2026-01-06 13:15:00,0.0
935,51290,2026-01-11 14:28:00,26649.17
937,51292,2026-02-18 20:38:00,16951.72
938,51292,2026-02-22 12:51:00,9605.66
939,51293,2026-03-27 20:01:00,17232.47
940,51295,2026-02-20 12:41:00,6641.3
941,51296,2026-01-05 12:01:00,23569.65
942,51298,2026-01-17 09:42:00,0.0
943,51300,2026-02-05 19:40:00,-219.82
944,51301,2026-02-22 08:08:00,5710.54
945,51308,2026-01-27 14:56:00,0.0
946,51311,2026-01-19 08:27:00,4152.87
947,51312,2026-03-18 11:50:00,31852.12
949,51313,2026-02-09 18:33:00,8621.6
948,51313,2026-02-14 09:24:00,7605.06
951,51316,2026-01-28 17:20:00,4699.15
950,51316,2026-02-04 10:09:00,473.71
952,51317,2026-04-01 11:20:00,9575.08
953,51319,2026-01-12 09:22:00,14794.91
954,51320,2026-02-24 10:29:00,7054.73
956,51320,2026-02-24 17:51:00,5076.49
955,51320,2026-02-28 19:39:00,10368.65
957,51321,2026-04-04 20:44:00,4129.52
958,51324,2026-01-09 15:35:00,2638.16
959,51324,2026-01-20 08:05:00,6788.42
961,51325,2026-03-19 10:57:00,11907.09
960,51325,2026-03-28 10:44:00,16486.09
962,51328,2026-01-15 20:10:00,6429.62
963,51329,2026-03-26 16:19:00,3602.27
965,51330,2026-02-09 13:40:00,10150.46
964,51330,2026-02-18 14:45:00,2909.11
966,51332,2026-03-01 14:30:00,7331.16
968,51333,2026-03-22 16:45:00,11513.47
967,51333,2026-03-22 17:11:00,8925.04
969,51335,2026-02-21 10:41:00,8233.37
970,51336,2026-01-16 16:05:00,4126.04
971,51340,2026-01-24 12:42:00,5307.34
972,51341,2026-01-27 12:42:00,13167.35
973,51343,2026-03-18 14:58:00,6943.1
974,51347,2026-03-12 17:20:00,-886.07
976,51348,2026-03-01 17:51:00,5125.23
975,51348,2026-03-09 17:40:00,5068.83
977,51351,2026-02-02 16:14:00,-1049.78
978,51352,2026-03-03 16:22:00,0.0
979,51353,2026-03-06 13:58:00,9165.27
980,51353,2026-03-09 20:56:00,3677.36
984,51355,2026-01-22 17:28:00,5858.47
983,51355,2026-01-24 15:12:00,8566.75
981,51355,2026-01-25 15:58:00,8360.26
982,51355,2026-02-05 10:59:00,9278.72
985,51361,2026-01-14 17:57:00,14426.31
986,51362,2026-03-17 17:42:00,17805.2
987,51363,2026-01-23 18:16:00,27452.48
988,51364,2026-01-29 13:06:00,4716.32
989,51366,2026-01-13 09:07:00,2770.19
990,51367,2026-02-01 15:13:00,9587.4
992,51368,2026-03-17 17:53:00,18518.31
991,51368,2026-03-21 13:20:00,16020.37
993,51368,2026-03-26 14:36:00,14233.99
994,51371,2026-02-07 17:30:00,0.0
995,51372,2026-01-23 16:47:00,1567.73
996,51373,2026-03-17 10:26:00,8753.37
997,51374,2026-03-06 16:47:00,4223.76
998,51377,2026-02-14 20:49:00,6505.54
999,51379,2026-03-19 08:05:00,17590.95
1000,51379,2026-03-30 10:34:00,7316.28
1001,51381,2026-03-02 17:24:00,1753.19
1005,51390,2026-03-04 10:19:00,4307.5
1002,51390,2026-03-04 12:19:00,6276.92
1003,51390,2026-03-08 17:09:00,3212.81
1006,51390,2026-03-14 18:45:00,7613.88
1004,51390,2026-03-16 14:58:00,4525.4
1007,51393,2026-02-06 17:27:00,13003.49
1008,51393,2026-02-09 16:54:00,15910.11
1009,51393,2026-02-13 20:52:00,13679.36
1010,51395,2026-02-28 12:28:00,-1423.49
1011,51397,2026-02-17 08:23:00,10425.33
1012,51398,2026-02-19 13:00:00,3239.85
1013,51398,2026-03-09 14:28:00,6572.66
1014,51402,2026-02-05 19:24:00,2700.09
1015,51402,2026-02-09 13:02:00,5563.48
1016,51403,2026-03-27 17:01:00,-872.08
1017,51405,2026-02-06 19:39:00,11332.06
1018,51405,2026-02-10 09:00:00,6524.39
1020,51408,2026-03-22 12:30:00,4077.79
1019,51408,2026-03-26 08:04:00,1257.07
1021,51409,2026-04-03 19:37:00,-1216.35
1022,51410,2026-03-03 12:01:00,1463.98
1023,51410,2026-03-14 18:54:00,11807.49
1024,51412,2026-02-11 10:25:00,7618.86
1025,51414,2026-02-16 19:45:00,10279.62
1027,51416,2026-01-21 20:03:00,9378.64
1026,51416,2026-01-24 16:28:00,8341.71
1028,51416,2026-01-26 18:35:00,10458.68
1030,51418,2026-03-14 08:31:00,-165.32
1029,51418,2026-03-16 08:40:00,1182.65
1031,51419,2026-03-10 17:04:00,12385.53
1032,51420,2026-01-31 18:50:00,-1279.25
1033,51421,2026-02-11 15:54:00,53842.12
1034,51421,2026-02-18 10:03:00,15664.56
1035,51426,2026-01-17 18:07:00,7031.34
1036,51428,2026-01-27 16:39:00,1092.27
1037,51430,2026-02-24 16:56:00,0.0
1038,51431,2026-01-20 17:10:00,0.0
1040,51435,2026-01-22 17:51:00,20386.69
1039,51435,2026-01-24 08:23:00,1565.15
1041,51435,2026-02-05 09:47:00,4862.64
1043,51437,2026-03-01 15:37:00,11651.34
1042,51437,2026-03-03 10:33:00,10159.56
1044,51442,2026-04-09 20:30:00,12877.96
1046,51445,2026-03-09 18:37:00,7389.8
1045,51445,2026-03-14 15:37:00,7462.06
1048,51447,2026-01-29 17:49:00,11011.64
1047,51447,2026-02-01 18:50:00,31823.09
1050,51450,2026-02-07 16:59:00,16100.0
1049,51450,2026-02-19 08:34:00,8079.93
1051,51451,2026-03-22 09:21:00,3151.3
1052,51452,2026-01-22 16:05:00,2402.88
1054,51454,2026-03-05 18:48:00,7626.41
1053,51454,2026-03-11 08:04:00,19119.91
1055,51455,2026-03-18 10:44:00,1381.75
1056,51455,2026-03-20 18:34:00,13138.56
1057,51456,2026-02-01 16:16:00,5170.06
1058,51457,2026-03-17 12:25:00,6698.15
1059,51459,2026-04-08 17:24:00,27379.86
1060,51460,2026-01-19 14:16:00,4831.35
1061,51460,2026-01-23 18:28:00,14641.38
1062,51464,2026-01-29 19:09:00,18149.94
1063,51467,2026-02-05 17:26:00,-112.26
1064,51470,2026-03-07 17:28:00,0.0
1065,51472,2026-03-03 19:06:00,1723.86
1066,51476,2026-03-18 08:43:00,2273.99
1067,51476,2026-03-20 17:41:00,2273.99
1068,51478,2026-04-04 19:26:00,10170.25
1069,51480,2026-02-22 20:22:00,4398.3
1070,51481,2026-03-25 08:57:00,1850.71
1072,51481,2026-03-27 20:03:00,7608.88
1071,51481,2026-04-11 12:35:00,8082.93
1073,51483,2026-02-27 09:55:00,5845.71
1074,51484,2026-01-28 20:13:00,6810.44
1075,51485,2026-01-28 19:41:00,-1386.21
1076,51487,2026-03-28 11:40:00,8994.16
1077,51490,2026-01-21 09:31:00,8469.0
1078,51490,2026-01-27 10:41:00,4613.36
1079,51492,2026-02-19 18:57:00,978.03
1080,51496,2026-02-26 20:46:00,13509.34
1081,51496,2026-03-07 18:35:00,0.0
1082,51497,2026-03-02 18:07:00,-163.21
1084,51498,2026-01-13 10:49:00,11414.0
1083,51498,2026-01-13 19:06:00,8133.9
1085,51501,2026-03-01 14:57:00,11789.65
1086,51502,2026-01-16 08:14:00,26407.26
1087,51505,2026-02-24 16:41:00,5668.79
1089,51505,2026-02-25 12:46:00,-846.76
1088,51505,2026-02-26 19:21:00,12947.35
1090,51508,2026-02-14 12:55:00,1716.11
1091,51510,2026-01-28 08:44:00,3548.26
1092,51514,2026-01-14 19:43:00,0.0
1093,51517,2026-02-10 14:59:00,-466.83
1094,51518,2026-03-08 10:10:00,3394.85
1095,51519,2026-02-09 20:50:00,16791.7
1096,51519,2026-02-24 12:55:00,16098.43
1097,51522,2026-03-05 09:06:00,-1253.22
1098,51523,2026-03-15 18:30:00,0.0
1100,51524,2026-03-12 16:38:00,4372.72
1099,51524,2026-03-13 20:01:00,6435.61
1101,51525,2026-01-20 16:53:00,703.0
1104,51525,2026-01-21 10:17:00,-995.54
1102,51525,2026-01-21 20:14:00,6928.65
1103,51525,2026-01-24 10:26:00,2316.33
1105,51526,2026-01-30 11:17:00,13565.88
1106,51530,2026-03-11 16:07:00,0.0
1107,51532,2026-01-18 12:16:00,7272.18
1108,51535,2026-01-18 11:44:00,11126.45
1110,51535,2026-01-25 15:53:00,10490.53
1109,51535,2026-02-05 15:53:00,7132.67
1111,51536,2026-04-01 11:47:00,17178.83
1112,51536,2026-04-04 08:07:00,16662.84
1113,51538,2026-02-17 20:31:00,0.0
1114,51540,2026-01-28 12:05:00,12942.08
1115,51540,2026-01-29 16:23:00,13821.17
1117,51540,2026-02-02 11:04:00,-628.21
1116,51540,2026-02-11 18:56:00,9578.67
1118,51542,2026-02-05 15:27:00,4842.89
1119,51542,2026-02-09 18:20:00,0.0
1120,51544,2026-02-20 20:07:00,20980.27
1121,51545,2026-02-24 20:02:00,5875.63
1122,51546,2026-02-06 13:40:00,5702.15
1124,51547,2026-03-08 18:30:00,10229.02
1123,51547,2026-03-08 19:53:00,5808.09
1125,51547,2026-03-15 14:45:00,-1017.3
1126,51548,2026-04-02 18:52:00,6790.86
1127,51548,2026-04-02 19:53:00,18260.82
1128,51548,2026-04-10 08:37:00,0.0
1129,51550,2026-03-10 08:17:00,1785.35
1130,51551,2026-02-03 18:13:00,8862.18
1132,51553,2026-01-16 10:35:00,9046.76
1131,51553,2026-01-22 13:25:00,9831.94
1135,51559,2026-02-26 09:44:00,12403.75
1133,51559,2026-02-28 10:33:00,10770.17
1134,51559,2026-03-03 16:47:00,5892.22
1136,51560,2026-02-17 08:24:00,1693.06
1137,51560,2026-02-26 14:08:00,6651.7
1140,51562,2026-02-14 11:34:00,0.0
1139,51562,2026-02-15 20:47:00,9951.36
1138,51562,2026-02-26 17:16:00,8490.14
1141,51563,2026-01-05 19:28:00,2170.9
1142,51564,2026-02-27 18:43:00,6293.17
1143,51565,2026-02-13 16:08:00,2744.12
1144,51567,2026-01-09 20:50:00,3338.05
1146,51568,2026-02-13 14:11:00,14192.62
1145,51568,2026-02-18 10:59:00,6690.49
1147,51570,2026-03-13 12:00:00,0.0
1148,51572,2026-01-19 20:42:00,10017.94
1149,51572,2026-01-26 19:36:00,1261.34
1150,51572,2026-02-08 12:41:00,4352.99
1151,51573,2026-01-08 12:32:00,3895.75
1152,51576,2026-03-23 16:17:00,0.0
1153,51579,2026-03-29 17:53:00,0.0
1154,51580,2026-01-19 11:57:00,3793.75
1155,51581,2026-04-15 16:23:00,6901.04
1156,51582,2026-03-14 10:18:00,8670.21
1157,51585,2026-02-11 12:44:00,10394.23
1158,51588,2026-03-10 08:17:00,8571.37
1159,51588,2026-03-11 15:41:00,0.0
1160,51590,2026-02-09 12:09:00,17147.18
1161,51593,2026-03-05 12:32:00,-1139.78
1162,51594,2026-01-14 20:12:00,-994.66
1163,51596,2026-03-17 11:08:00,0.0
1164,51597,2026-01-27 13:42:00,4802.34
1165,51597,2026-01-31 09:21:00,11024.95
1166,51598,2026-03-05 08:51:00,46391.19
1167,51600,2026-02-23 16:55:00,12756.56
1168,51601,2026-02-08 10:27:00,12739.42
1169,51601,2026-02-08 13:10:00,0.0
1172,51606,2026-02-05 09:13:00,5679.77
1173,51606,2026-02-08 08:11:00,-1063.42
1171,51606,2026-02-09 13:25:00,8160.13
1170,51606,2026-02-17 17:34:00,774.68
1174,51608,2026-02-17 13:45:00,-357.41
1176,51609,2026-02-20 10:29:00,3518.29
1175,51609,2026-02-21 15:15:00,10129.36
1177,51609,2026-02-28 20:33:00,14514.8
1178,51610,2026-03-13 12:31:00,7631.92
1179,51613,2026-03-17 19:36:00,11244.24
1180,51614,2026-01-28 14:50:00,30972.61
1181,51615,2026-03-20 17:04:00,12620.08
1183,51617,2026-02-03 13:31:00,0.0
1182,51617,2026-02-13 18:17:00,13992.08
1184,51618,2026-01-31 19:15:00,0.0
1185,51619,2026-02-25 16:20:00,5790.8
1186,51623,2026-02-04 17:57:00,0.0
1187,51624,2026-01-27 18:16:00,34486.98
1189,51625,2026-01-17 08:37:00,0.0
1188,51625,2026-01-18 14:56:00,5147.99
1190,51626,2026-02-15 18:23:00,8848.85
1191,51627,2026-03-29 11:46:00,1955.66
1192,51635,2026-02-28 17:09:00,6722.61
1193,51635,2026-02-28 19:34:00,3734.33
1194,51639,2026-03-20 12:03:00,0.0
1195,51642,2026-01-20 13:04:00,4544.86
1196,51642,2026-01-24 11:57:00,8501.91
1197,51642,2026-01-26 14:25:00,5214.82
1198,51644,2026-02-08 12:15:00,27609.63
1199,51646,2026-02-25 14:04:00,4461.08
1200,51647,2026-03-04 10:26:00,20943.45
1201,51650,2026-03-26 12:20:00,19417.32
1202,51652,2026-03-02 16:28:00,35265.81
1205,51652,2026-03-04 12:35:00,16425.09
1203,51652,2026-03-10 11:19:00,26855.33
1204,51652,2026-03-13 09:14:00,30111.24
1206,51653,2026-01-13 13:02:00,-100.69
1207,51655,2026-04-07 16:53:00,0.0
1208,51658,2026-01-02 14:06:00,4394.54
